title,link,text
SUSPECT SAID TO ADMIT BOMBING 4 ABORTION CLINICS,https://www.nytimes.com/1985/01/01/us/suspect-said-to-admit-bombing-4-abortion-clinics.html,A 21yearold construction worker has confessed to bombing four Pensacola clinics where abortions were performed Federal agents testified today at a bond hearing They also said they had evidence suggesting he belonged to a secrettype organization United States Magistrate Robert Crongeyer then ordered the suspect Matthew J Goldsby of Cantonment Fla held without bail saying he was a danger to the community He told us he had bombed all four clinics said Morris Pelham an agent for the United States Bureau of Alcohol Tobacco and Firearms in Pensacola Robert Hofer also an agent for the firearms bureau testified that authorities found Tshirts in the suspects home with the slogan Protector of the code from a secrettype organization with a small membership Mr Hofer refused to name the organization saying it was under investigation Held in Firearms Violation Mr Goldsby was arrested Sunday on charges of violating Federal guncontrol and explosives laws for three bombings on Christmas Day and one last June Federal authorities said Mr Pelham said Mr Goldsby had told investigators that he acted alone but Mr Hofer said authorities have some evidence that there were other people Mr Pelham testified that Mr Goldsby had told agents he used seven pounds of black powder to make each pipe bomb used in the four bombings He told us he personally placed each device at each building Mr Pelham said The agent testified that Mr Goldsby had said he opposed abortion and believed if he saved one life then what he had done was worthwhile He felt that Gods law was what he had to follow not mans law Mr Pelham said The magistrate set a probablecause hearing for Monday Mother Picketed Facilities John Burt a director of a home for unwed mothers who has led antiabortion protests said Mr Goldsbys mother Rhonda Goldsby had picketed abortion facilities once or twice but that her son had not joined in John R Goldsby the suspects father said he had not seen his son for two years but that he had a theory on the bombings I think it was religious convictions taken to some sort of terrorist extreme Mr Goldsby said To me that is strictly what it is and if he did it I dont condone it whatsoever The bombings Dec 25 at the three offices one of which had also been bombed June 25 caused 375000 in damage There were no injuries No Evidence of Conspiracy In New York William H Webster Director of the Federal Bureau of Investigation said Sunday that his agency would continue to let the firearms bureau handle the investigation The FBI said recently the bombings could be considered terrorist acts and therefore within the jurisdiction of the bureau if there was evidence they were the work of an organized group or conspiracy But Dan Conroy director of the firearms bureaus Miami office said today We have not developed any evidence that would be indicative of a national conspiracy Mr Goldsby faces a maximum penalty of more than 100 years in prison said Stephen E Higgins director of the firearms bureau in Washington A final list of charges will await action by a Federal grand jury on Jan 15 said Susan Novotny an assistant United States Attorney
WASHONGTON ABORTION CLINIC DAMAGED BY BOMB,https://www.nytimes.com/1985/01/02/us/washongton-abortion-clinic-damaged-by-bomb.html,A bomb exploded outside a Washington abortion clinic today just after midnight causing extensive damage but no deaths or injuries The bombing was the latest is a series of attacks against abortion facilities around the country including three bombings in Florida on Christmas Day Two suspects are now being held in that case The second suspect turned himself in today it was announced this afternoon In the Washington bombing a man telephoned The Washington Times this afternoon to claim responsibility for the bombing on behalf of the Army of God East Coast division He warned that the attacks would continue and said the next target would be an unidentified clinic in Ohio Threat Will Be Evaluated Jack Killorin an agent of the Bureau of Alcohol Tobacco and Firearms of the Treasury Department said the seriousness of the threat would be evaluated and that the authorities in Ohio would be alerted Some 500 agents from his bureau are now said to be working on cases involving bomb and arson attacks on abortion clinics a total of 30 since May 1982 The Federal authorities say there is still no sign that the attacks on abortion clinics are coordinated and they say this probably precludes use of the Federal Bureau of Investigations counterterrorist forces Our investigation in Pensacola has developed no evidence that would tie these incidents to antiabortion bombings and arsons elsewhere in the country Stephen E Higgins of the alcohol tobacco and firearms bureau said today William M Baker an assistant director of the FBI said this afternoon that his agencys role in combating attacks on abortion facilities had not changed The FBI Is Assisting Our policy remains the same he said adding that the FBI was providing laboratory intelligence and other aid to the Bureau of Alcohol Tobacco and Firearms which has primary responsibility ATF is doing a fine job he said The FBI is assisting We dont see a need yet to change this balance The Washington Times declined to discuss or even confirm the telephone call but according to the Bureau of Alcohol Tobacco and Firearms the caller said This is the Army of God We are responsible for last nights bombing The bombing is a warning to abortionists everywhere the bombings will not stop This is also encouragement for John Goldsby our brother in Florida telling him to keep the faith Also we want to give the bureau something to do on their day off and the final message is two parts the next bombing will be in Ohio An Ohio abortion clinic will be bombed Final part of message Happy New Year from the Army of God East Coast division Three in Jail They Say Lawenforcement officials said they believed the Army of God consisted entirely of three men all now in prison for attacks on abortion clinics in 1982 They suggested that others might have appropriated the name and added appellation East Coast division The first suspect arrested in the Florida case Matthew J Goldsby a 21 yearold construction worker was said by Federal officials to have confessed to bombing four Pensacola clinics where abortions were performed The bureau announced this afternoon that a second suspect in the Pensacola bombings had been arrested He was identified as James Thomas Simmons 21 years old and a resident of Cantonment Fla The attack here at 1210 AM was against the Hillcrest Womens Surgi Center a private clinic on Pennsylvania Avenue in the Southeast quadrant of the capital The police said the onestory brick building had sustained extensive damage and that windows were shattered across the street They said they had no suspects and that they did not yet know what type of explosive device had been used
No Headline,https://www.nytimes.com/1985/01/02/nyregion/no-headline-188294.html,WEDNESDAY JANUARY 2 1985 International Chinas new open door policy to the West is the only way to overcome the legacy of poverty backwardness and ignorance the country brought on itself by hundreds of years of isolation according to Deng Xiaoping Chinas preeminent leader made the statement to his fellow Communist Party leaders in a speech made public in Peking Page A1 Column 4 The new arms control talks scheduled next week in Geneva have raised hopes among many Russians for improved relations with the United States However Soviet officials seem to be approaching the ministerial talks cautiously A1014 The Pope called the arms talks planned for next week a beam of hope and urged Washington and Moscow to realize they share the same risk John Paul II also called for effective systems of verification of any agreement A1113 The Sahara has been widening its desert barrenness southward at the rate of 6 to 12 miles a year for more than a decade gradually incorporating the Sahel the semiarid belt at its fringe But in 1984 in the worst drought that has been recorded across Africa all of the Sahel has become Sahara at least until the next rainy season A135 National William P Clark plans to resign as Interior Secretary and to return home to his California ranch a spokesman for Mr Clark said Mr Clark a 53 yearold longtime associate of President Reagan has played the role of troubleshooter in several areas for the Administration and succeeded James G Watt at the Interior Department in November 1983 A16 Hiring of temporary Federal workers is being spurred by the Reagan Administration because they receive fewer fringe benefits and can be dismissed much more easily than career Civil Service employees A Government spokesman said the new policy represented a big change A15 A law authorizing the GAO to review whether Government contracts have been properly awarded has generated a struggle between the White House and Congress The Administration has instructed Federal agencies not to comply with disputed provisions of the law A1714 The tax simplification plan proposed by the Treasury is having a chilling effect on some real estate investments despite its uncertain fate Economists predict that the plan if enacted would depress home values and make many types of new construction unprofitable A112 A convicted killer was able to hijack a jetliner to Cuba Monday night by emerging from a lavatory with a pistol a Virgin Islands prison official said The hijacker Ismael LaBeet was serving a life sentence for the murder of eight people at the Fountain Valley Golf Course in St Croix in 1972 Passengers arriving on the flght in New York expressed anger that three armed guards had removed the prisoners handcuffs A123 Doug Flutie led Boston College to a 4528 victory over Houston in the 49th annual Cotton Bowl The Heisman Trophy winner passed for three touchdowns in the first 20 minutes but had trouble later completing only 2 of 14 passes in the second half and being intercepted twice B136 A fire destroyed valuable paintings art objects and manuscripts including letters by Lincoln and Dickens in a museum in Evanston Ill Officials said the museum was totally lost and the treasures feared lost were worth 12 million Another New Years Eve blaze destroyed the historic Toll House Restaurant in Whitman Mass The frame structure was the birthplace of the chocolate chip cookie 55 years ago A1215 An abortion clinic was blasted by a bomb in Washington that caused wide damage but no deaths or injuries An anonymous man telephoned The Washington Times to claim responsibility A1513 A compromise Chicago budget totaling 19 billion has been adopted by the City Council just before a deadline and after weeks of confrontation between Mayor Harold Washington and his opponents on the Council A key dispute was over how much to roll back property taxes A1313 Hopes for revival of Rhode Island were expressed as Edward D DiPrete a probusiness politician became Governor A1614 Metropolitan Before cutting taxes New York State should start to pay off a shortterm debt that has grown to more than 4 billion according to the Citizens Budget Commission The states chief fiscal officer Comptroller Edward V Regan said he enthusiastically supported a deficit reduction A11 Seymour Peck an editor at The New York Times for 32 years was killed when the car he was driving was hit head on by a car traveling the wrong way on a parkway The 67yearold Mr Peck was regarded by his colleagues as a superb editor critic and teacher and by members of the entertainment world as a key advocate of the arts B1012 Jan 1 1985 was tinged with firsts It was Peter Powerss first day back on the running track Simone Garveys first day without coffee and Juliana Harkavays first day The babys mother Berta CarelaHarkavay had been in labor for 60 hours B112 Page D1
RELIEF AND RECOMPENSE IN THE BHOPAL DISASTER,https://www.nytimes.com/1985/01/02/opinion/l-relief-and-recompense-in-the-bhopal-disaster-188420.html,To the Editor The least that should be done for the victims of the disaster at Bhopal is to provide immediate and effective relief The usual legal procedures cannot do this Using them would entail intolerable delay and expense A novel solution is required Regardless of what may be their legal rights the victims can reasonably look for relief from two institutions Union Carbide and India In addition a good case can be made for a substantial contribution by the United States Sympathy expressed in tangible form by the leading industrial nation of the world would highlight our willingness to help when an unprecedented disaster occurs to others A significant United States contribution to a nonaligned nation would also favorably affect our political goals in that part of the world Contributions by the three partners should be put in a common fund administered by a mixed IndianAmerican settlement commission set up by executive agreement between the two countries Distributions would be made upon a showing of injury caused by the disaster Proof of liability would be unnecessary Recourse to ordinary judicial proceedings which are wholly inadequate for this purpose could thus be avoided Preliminary distributions could be made to help the victims cope with the most pressing problems The Americans involved could work constructively toward repairing the damage rather than be forced to be defensive in adversarial proceedings HANS SMIT Fuld Professor of Law Columbia University New York Dec 21 1984
T-MEN ARE ON THE JOB IN CLINIC BOMBINGS,https://www.nytimes.com/1985/01/02/opinion/l-t-men-are-on-the-job-in-clinic-bombings-187088.html,To the Editor The OpEd article The Antiabortion Vigilantes by Warren M Hern Dec 21 was recklessly false It was irresponsible for The New York Times to print it and indeed to suggest that abortion bombings are almost sanctioned by the Reagan Administration From the single fact that the Federal Bureau of Investigation is not the agency involved in the investigations of abortionclinic bombings Dr Hern mistakenly concludes that these violent abhorrent acts are being condoned by this Administration Had Dr Hern bothered to make even a preliminary inquiry he would have discovered that the Reagan Administration has placed an extremely high priority on solving the abortion clinicbombing cases from the outset He would also have learned that substantial progress is being made The FBI does not have primary lawenforcement jurisdiction over these cases The Treasurys Bureau of Alcohol Tobacco and Firearms ATF is conducting the investigations because it alone possesses specific statutory authority over Federal crimes involving arson explosives and explosive devices as well as extensive expertise in this field Notably the day before Dr Herns article appeared Curtis Anton Beseda was sentenced in Federal court to a 20year prison term for his multiple bombings of abortion clinics in Washington State In fact of the 25 abortionclinic bombing incidents over the last two years a third have already been solved with convictions and strong sentences obtained The success in these difficult cases has resulted from the thousands of investigative hours that ATF has expended and from the high level of participation and support it has received from state and local police and fire departments This commitment  at Federal state and local levels  applies as well to the remaining cases and to any incidents that might arise in the future Let no one doubt that President Reagan and this Administration deplore the violence directed against abortion clinics and indeed the use of violence in any cause Such cases will be vigorously investigated and prosecuted to the fullest extent of the law JOHN M WALKER JR Assistant Secretary of the Treasury Enforcement and Operations Washington Dec 21 1984
2 WOMEN CHARGED AS ACCESSORIES IN BOMBING OF 3 ABORTION OFFICES,https://www.nytimes.com/1985/01/03/us/2-women-charged-as-accessories-in-bombing-of-3-abortion-offices.html,Federal agents today arrested the wife and the fiancee of two men already charged with the Christmas bombings of three medical clinics offering abortion services The two women were charged as accessories Earlier today one of the men James Thomas Simmons a 21year old glass company worker who turned himself in to the police on New Years Day was denied bond at a hearing before a Federal magistrate The other man Matthew J Goldsby 21 a construction worker was also denied bond after his arrest Sunday Agents of the Bureau of Alcohol Tobacco and Firearms testified at todays hearing that Mr Simmons had said he had been instructed by God to carry out the bombings United States Magistrate Robert Crongeyer called the bombings acts of terrorism and said he would deny bail in case Mr Simmons once again felt divinely inspired to break the law Acts of Terrorism Decried Irrespective of the sincerity of the defendants beliefs these bombings are acts of terrorism designed to create fear the magistrate said That is simply not the way people express their viewpoints in this country Mr Simmonss wife of four months Kathy 18 was charged with four counts of aiding the predawn attacks on an abortion clinic and the offices of two gynecologists She was released in the care of her mother to await a hearing next week Please let them know Jimmy isnt a bad boy Ruby Menard Mrs Simmonss mother told reporters at the Federal courthouse here today Please let them now he wouldnt hurt anyone Mr Simmons turned himself in to the authorities on Tuesday two days after Matthew J Goldsby a 21year old laborer was taken into custody by bomb investigators Mr Goldsby is also being held without bond The fourth person charged in the bombings was Kaye Wiggens 18 Mr Goldsbys fiancee Investigators said she like Mrs Simmons helped buy materials to make the bombs and witnessed their assembly She was also released to her family to await further proceedings in the case Upright CleanLiving Citizens The four defendants were described as upright and cleanliving citizens by Paul Shimek Jr the attorney for all the defendants except Mr Goldsby They said God spoke to them and they did what they did to save innocent lives of unborn children Mr Shimek said in an interview They have a one onone relationship with Jesus Christ and they have responded to His revelation All four are members of an Assembly of God church in Pensacola and were active in its youth fellowship and prayer meetings They live in Cantonment a suburb of Pensacola The two men are accused of assembling and planting the bombs No one was injured in the explosions but the total property damage at all three sites was estimated at 375000 It was the second attack against at the Ladies Center Inc a Pensacola womens health counseling center that has offered pregnancy tests and abortion services since 1974 The building was heavily damaged by a bomb last June after antiabortionists picketed the center No Link to Other Attacks Dan Conroy special agent in charge of the Miami office of the Alcohol Tobacco and Firearms Bureau said today that there was no evidence linking the Pensacola bombings to similar attacks on abortion clinics elsewhere in the country Federal agents testified at Mr Simmons hearing this morning that Mr Simmons had cooperated fully with investigators and furnished evidence that only a perpetrator or an investigator would know They said the defendant had even drawn diagrams of the bombs and their timing devices Mr Shimek the attorney said Federal agents had been able to trace Mr Goldsby through purhcases made of black powder at local supply houses over the last few months Theyve been telling all to the investigators Mr Shimek said of his clients Its another characteristic of them They feel theyve got to tell the truth Its something built into them
GRAHAM SAYS POLITICAL CLERICS 'WENT TOO FAR',https://www.nytimes.com/1985/01/03/us/graham-says-political-clerics-went-too-far.html,The Rev Billy Graham said yesterday that some of his fellow Christian ministers and evangelists went too far by getting involved in partisan politics in the 1984 Presidential elections In the political arena I think there were pastors and evangelists who went too far from my point of view both from the left and from the right he said He mentioned among others the Rev Jerry Falwell the head of Moral Majority who was a strong supporter of President Reagan and the Rev Jesse Jackson who ran unsuccessfully for the Democratic Presidential nomination However Mr Graham said If that is the way they feel led to do Im not going to debate with them My own position is that I will not get involved in partisan politics he said Role Urged on Social Issues At the same time the 66yearold Baptist preacher added that evangelists did have a duty to get involved in social issues In appearances both in the United States and the Soviet Union over the last three years Mr Graham has made nuclear disarmament my No 1 social concern For most of the 1984 Presidential campaign Mr Graham was traveling on what he called a worldwide Christian crusade His stops included England South Korea and the Soviet Union Mr Graham the preeminent American Christian evangelist for decades made his comments on the election in an interview yesterday in his room at Marriotts Essex House He returned to his home in Montreat NC last night after a brief visit to New York By his own count Mr Graham has been an intimate of seven Presidents His friendship with Richard M Nixon was probably the most widely publicized He often conducted religious services at the Nixon White House and served as an occasional adviser to Mr Nixon However Mr Graham said intimacy with Presidents should not be confused with a partisan position Friendship With Nixon I suppose that there was a time that it was assumed because of a friendship with a President that I got involved in partisan politics Mr Graham said in reference to Mr Nixon But I really have never endorsed a political candidate and do not intend to in the future He added that he and his wife Ruth had been close family friends of President Reagan and his wife Nancy for 30 years And yet he added President Reagan and Vice President Bush would never expect me to take sides with them or endorse them I disagree with a lot of their policies he said Over the last three years Mr Graham has set himself apart from many American evangelists by stressing the nuclear war issue In the interview yesterday he said that he agreed with conservative evangelists that abortion should be outlawed and that prayer in the schools should be permitted But he added I am more interested in the peace issue than I am in some of the other issues that evoke so much emotion I doubt theyll ever have an amendment on the abortion issue he added I doubt if theyll ever have an amendment on the prayer issue I dont think theyre going to fool with the Constitution In the area of nuclear war he said the church had the greatest opportunity and challenge that it has ever had Concern About Nuclear Threat More people in the world today are searching for God than at any time in human history he said They all feel this nuclear threat that hangs over them Another focus for Mr Graham in recent years has been the training of evangelists Some 5000 evangelists from around the world attended a conference he sponsored in Amsterdam in 1983 He said he expected twice as many at a conference in 1986 Mr Graham whose 12 books have sold more than 12 million copies has just completed a new book Standards for the Evangelist In the book he said Ive tried to lift the standard of the evangelist Sometimes the standards drop below what I think are biblical standards The book is about how to preach the Gospel how to conduct finances in a responsible manner and about the limits of political involvement Mr Graham called the new evangelists my successors but he said that he had no plans to slow down or retire Im not going to quit preaching until God stops me he said
U.S. ASSERTS CLINIC BOMBINGS AREN'T WORK OF SINGLE GROUP,https://www.nytimes.com/1985/01/03/us/us-asserts-clinic-bombings-aren-t-work-of-single-group.html,Treasury Department officials said today that they believed the recent cases of arson and bombing at abortion clinics represented the work of individuals rather than an organized conspiracy Solving the cases would probably be easier if there was a single group said John M Walker Assistant Secretary of the Treasury for enforcement and operations The Treasurys Bureau of Alcohol Tobacco and Firearms is leading the Federal investigation Family planning groups feminist organizations and abortion clinics however have grown increasingly disturbed at the Governments response to violence against clinics The FBI reports 30 attacks on such clinics since May 1982 Many have criticized the Reagan Administration which is strongly antiabortion for not harshly condemning the violence They have also criticized the Administration for not ordering an allout nationwide investigation Isolated People Depicted What we have are isolated people who are passionately antiabortion who are resorting to violence Mr Walker said But there has been no incident where a national organization or national conspiracy has been identified Jack Killorin a spokesman for the Bureau of Alcohol Tobacco and Firearms said the conclusion that no single organization was involved was based not on assumptions but on having made arrests in 12 of the 30 incidents of violence In any investigation he added you want to make sure you dont let anyone slide away so you investigate very carefully to learn as much as possible about the persons arrested their associations who they may be connected to When you dont find anyone you determine they acted alone If there were a national conspiracy wed say there is one If we needed help wed say hey we need help Webster Explains Stand The Director of the Federal Bureau of Investigation William H Webster has said that the bureau has not become intensively involved because the bombings are not regarded as terrorist The bombings Mr Webster said do not signify an attack on Government Those who are disturbed by Mr Websters statements have said there was a possibility of a nationwide organization calling itself Army of God The name is sometimes used by people claiming responsibility for bombings The name was used after the 1982 bombings of clinics in Florida and Virginia for which three men have been convicted Donald Benny Anderson and Wayne and Matthew Moore Don Anderson and the Moore brothers hit in Virginia Florida and Illinois Mr Killorin said so it really looked like there was a blossom of activity in different parts of the country until they were arrested Since then he added investigators have concluded that those three men made up the entire Army of God Responsibility for the Case Mr Walker also said that responsibility for the solving the bombings belonged to the alcohol tobacco and firearms bureau which has given the problem its top priority The authorities would not provide a profile of the types of people arrested in the cases so far Generally speaking they said the suspects appeared to have fundamentalist religious convictions and were zealous in opposing abortion Of the 30 recent incidents three occurred in 1982 two in 1983 24 in 1984 and one so far this year There have also been more than 100 reports of vandalism or harassment causing some clinics to close Those Who Have Been Arrested These are the arrests in the 12 violent acts listed by the Government  Three incidents Mr Anderson and the Moore brothers the first to use the name Army of God were convicted for the May 29 1982 bombings at the Womens Health Center in St Petersburg Fla the Bread and Roses Clinic in Clearwater Fla and the June 6 1982 bombing at the ArlingtonFairfax Medical Center in Virginia  One incident Joseph Grace was convicted for the May 26 1983 fire bombing at the Hillcrest Clinic in Norfolk Va He described himself as a member of the Army of God but later said he was not a member and had seen the name in a newspaper  Four incidents Matthew John Goldsby a 21yearold construction worker has been charged with bombing three abortion clinics in Pensacola Fla on Dec 25 1984 and a bombing of one of the same clinics on June 25 Federal agents also arrested James Thomas Simmons 21 also of Cantonment his wife Kathy and Mr Goldsbys fiancee Kaye Wiggins in three of the bombings Mr Simmons said he had been called upon by God to destroy the clinics  Four incidents Curtis Anton Baseda an unemployed roofer confessed to bombings at four clinics in Washington State from December 1983 to April 1984 and told authorities he had acted alone Mr Baseda was sentenced to 20 years The most recent bombing occurred Monday at an abortion clinic in Washington DC A group identifying itself as the East Coast Division of the Army of God called The Washington Times to claim responsibility and demanded that the newspaper print a statement expressing support for Mr Goldsby
Quotation of the Day,https://www.nytimes.com/1985/01/03/nyregion/quotation-of-the-day-190789.html,I doubt theyll ever have an amendment on the abortion issue I doubt if theyll ever have an amendment on the prayer issue I dont think theyre going to fool with the Constitution  The Rev Billy Graham B73
No Headline,https://www.nytimes.com/1985/01/03/nyregion/no-headline-190474.html,THURSDAY JANUARY 3 1985 International Any Soviet proposal to discuss limits next week on the development of technology to create new antimissile defenses would be spurned under instructions given to Secretary of State George P Shultz by President Reagan according to White House officials Page A1 Column 6 An apparent Soviet cruise missile crossed northern Norway and was believed to have crashed on Finnish territory on Friday according to Norwegian officials A156 Efforts to ease Japanese trade curbs were discussed by President Reagan and Prime Minister Yasushiro Nakasone in Los Angeles They agreed to initiate highlevel talks on finding ways to open several Japanese markets to American products A145 A seizure in Paraguay of chemicals used to make cocaine has led United States officials to believe that some senior members of the Paraguayan Government may be involved in narcotics trafficking according to Administration officials A11 The wreckage of a jetliner was found on the side of a mountain in Bolivia 20 hours after it vanished on a flight to La Paz Bolivia from Asuncion Paraguay airline officials said Reports from the scene said none of the 29 people on board the Eastern Airlines jet had survived A346 National William P Clark plans to remain as Interior Secretary for two or three months until his successor is ready to take over A191 A cut in costofliving increases for Social Security recipients must be part of any deficitreduction plan according to Senate testimony by three former top Presidential economic advisers A161 An effort to depose Melvin Price as chairman of the House Armed Services Committee is being pressed according to a junior member of the panel Dave McCurdy Democrat of Oklahoma A1934 Bombings of abortion clinics around the country have been carried out by isolated individuals rather than by organized conspirators according to Treasury Department officials As a result they said solving the cases of bombing and arson are much more difficult A1712 In Pensacola Fla the wife and the fiancee of two men charged with the Christmas bombings of three abortion faciliities were arrested by Federal agents and charged as accessories A1712 Americans 85 and older make up the fastestgrowing population group New findings underscore concerns about the toll of the chronic multiple illnesses the poverty and the widowhood suffered by some in the over85 population but the research also indicates that as a group they are less frail less likely to be institutionalized and more independent than previously believed A124 Metropolitan Sol Wachtler was appointed by Governor Cuomo to become the 21st Chief Judge of New York State Mr Wachtler a Republican has been a member of the State Court of Appeals since 1973 The Democratic Governor also named Justice Fritz W Alexander 2d of the Appellate Division of State Supreme Court in Manhattan to fill a second vacancy on the states highest court He becomes the first black to serve on the court in other than an interim capacity A13 Bernhard Hugo Goetz agreed to return to New York from New Hampshire to face charges of attempted murder in the subway shooting of four teenagers Mr Goetz has told officials that the youths tried to get money from him A112 Page D1
