title,link,text
Agencies Unprepared for Soaring Number of Adolescents in Need,https://www.nytimes.com/1975/01/03/archives/agencies-unprepared-for-soaring-number-of-adolescents-in-need.html,adolescent criminal record many severe behavioral problem educationally handicap wander street year little notice take change youth population pattern concomitant need foster care program system fail recognize new reality say henry saltzman executive director citizens committee child new york adolescent large share total population child today time say historically large number adolescent mean problemsmore delinquency crime exploratory behavior drug gang activity mr saltzman men woman engage child welfare foster care field attribute many current problem almost inflexible funding system base primarily need young child require 24hour care june 1974 406 per cent child foster care new york city 12 year old compare 36 per cent june 1972 last month 467 per cent applicant await care 12 year age field also believe shortage facility adequate program adolescent trace lack planning side plan bad word mr saltzman comment react crisis little analysis predict better say barbara blum director ofthe metropolitan office new york state board social welfare end browbeating issue could handle sensibly little analysis do high birth rate nineteenfifties change population foster care note slightly two decade number black youngster new york 18 year age triple number puerto rican youngster age category quadruple child tend poor likely come care say need check whats happen society stress carol parry assistant commissioner department social service city york disturb child old child come u first time ask parent bring pin person need supervision petition something wrong go child seem disturb u wonrisome last three four year theres definite trend direction number homicides child increase group much disturb difficult child hand somehow coping early enough need group home miss parry state many adolescent enter care first time could go foster home different ballgarne say wont work emotional problem parent would repeat another set parent requirement old child accord many expert increase number group home youngster would confront group live group standard group peer pressure development day program help youngster might still able live home retrain staff equip handle problem young child many present staff ready grapple behavior adolescent number angry streetwise much difficult mr saltzman say bulk adolescent disturb serious jeopardy community wander street arent enough facility cope although city 28000 child care 534 per cent increase since 1960 year decline rate number young child like public school get caught surprise say joseph gavrin executive director new york state council voluntary child care agency membership group 115 voluntary agency flexibility need dont think anyone foresee four thing add realize impact contraception ready availability abortion change standard girl keep baby bear wedlock rather give impact community action program enable number people continue care child home proportionate increase adolescent care population result need flexibility constitute one area serious consideration new york state department social service general recognition problem area ought deal say abe lavine commissioner childrens service high priority look toward legislative andor administrative way provide great flexibility would like give caseworker full range option treat child problem child care program pay federal state city fund constant percentage contribute amount varies accord program estimate overall federal government pay 40 per cent child care cost city state divide remain 60 per cent funding problem big part problem accord mr gavrin council voluntary child care agency multiplicity financial route even bureaucrat cant manipulate funding way do say douglas besharov executive director state assembly committee child abuse believe almost deficiency likely get lose system exist there mishmash agency theres clear authority responsibility service state say kid dont fit little category state mental health system doesnt relate court system doesnt relate child welfare system doesnt relate foster care system system dont mesh system design kid one problem add system dont mesh combine anything agency get lot bureau still dont talk one another mr besharov draft legislation would provide inspector general advocate child catch within various separate system advisory board someone jurisdiction service public private relate child family say problem may arise parent also arise get claws child many kid spend live go one unfortunate situation another mr gavrin also believe desirability overall authority planning child think state board social welfare body within would task assess total need child statewide projection say entire system encourage group go think child interested lot child fall crack note miss parry citys social service department others comment particularly policy state department mental hygiene say take care child think function level community alternate service dont feel child institutionalize help miss parry say child release alternate service facility child shouldnt push nocare child push child welfare system cant adequately care admit system leave much desire mistake make harold wolfe state department mental hygiene say think department make scapegoat element child welfare system doubt whether policy plan practice play big role critic claim many child share something department cant anything happen state facility also happen poor poor people usually get poor service kind need crossover system say james oneill executive director catholic guardian society new york king id attempt bring everything one roof need flexibility well accountability able give child program best without someone say isnt rule may dramatic anyone follow rule really strictly couldnt operate
PARENTS/CHILDREN,https://www.nytimes.com/1975/01/03/archives/parentschildren-rocky-road-from-foster-care-to-adoption.html,instant mr mr p frighten year afraid make one mistake utter single complaint agency 10 year ago entrust infant girl name l find pretext take get chance adopt always fear back mind mr p say day sit den suburban splitlevel get sick mr mr p beneficiary victim change sweep foster care system agree care l decade ago thought would nice thing wont deny 120 receive month agency welcomemr p yet near 20000 year earns understand back foster parent suppose get attach childcertainly entertain thought adopt herbecause essence foster temporary nature job suppose give l benefit home life prepared relinquish real mother whenever become practicable often true foster care never become practicable ls mother ill unmarried see child eight nine time last two half year mr mrs p learn early foster parent failures l hadnt home three week find fall love take child home give love isnt normal isnt right mr p say recall early year l 3 mr mr p learn agencys policy change permit foster parent adopt social workerthey many year theyve like others theyve dislike fearedsaid mother yet ready surrender right child year pass ps hopeful nervous 1970 state law enact require family court study case child whose parent voluntarily place foster care review intend determine whether child remain system free adoption return parent take place every 24 month reviews15000 city involve half child foster caredid begin 1972 ls case come year ago december review court agency agree l mother demonstrate likelihood responsibly reclaim child judge tell agency formally petition court sever biological mother tie child midsummer mr mr p jubilant l recall decision make happy happy l like many others confuse parent letter mother write daddy tell love well reason ask havent see since bear seem eager adopt partly would reduce uncertainty despite eagerness foster family agency comply court timetable yet file petition adoption p ask late social worker explanation tell there lot paper work backlog case youre one wait say would another three month paper work clear mr mr p dont believe see court action hoax raise hope falsely leave despair ever hasnt do anything u mr p say shake head maybe problem mr mr p catch tumultuous time foster care system increase concern number child permanently relegate temporary system average stay longterm care four year many stay much long also concern see inadequate monitoring system eightfive per cent city foster care child program run 80 private agency remain youngster board home program city public shelter early indication change attitude state adoption subsidy program give foster family rely monthly check chance continue receive one adoption income fell within certain limit child handicap critic program say kept secret first 205 adoption first two year 1969 1970 end 1973 involved 1484 child come 24month review law complete first two year operation last summer new york city family court tell child care agency initiate proceeding free 2250 child adoption say foster care continue another 3749 childdren call followup information 4731 order 552 child discharge biological mother adoption urge 824 case child already free element change tangible instance time ripe could prove productive avenue approach prospective adoptive parent healthy young child virtually unavailable adoption city agency wake abortion reform advance contraception average age child referredthat availablefor adoption soar 1 year 8 month 1970 5 year 9 month 1973 agency lookout preadoptive family take child foster care understand particular child likely freed adoption nearly 7 per cent child enter foster care 2 nearly 25 per cent 6although would fit likelytobefreed category result great many child longer relegate limbo permanent temporariness widely express dissatisfaction course event agency proud organization member believe train people make qualified judge best interest childnot foster parent crowd court agency see undue pressure put foster parent adopt necessarily case review court see staff bogged paper work hearing instead one agency head put spending time field serve child many agency people assert court agency would concede crowded court speed process parent group organization foster family equality reform offer council adoptable child complain agency drag heel point funding system pay agency largely operate foster care less undertake adoption virtually nothing try keep original family together foster parent deeply resent treat second class citizen subject see agency arbitrary decision procedure set protect caprice agency make parent confident since view abuse seem rife view court judge nanette dembitz say day felt 24month review prove valuable enact say agency werent move direction free child adoption doesnt see evil intent agency part current widespread delayssimply sudden great amount work area daddy tell love well reason ask havent see since born
Oregon: a Testing Ground,https://www.nytimes.com/1975/01/05/archives/oregon-a-testing-ground-mr-mccall-did-well-for-the-state-around-him.html,salem oretom mccall wound two consecutive term republican governor oregon green rainy corner great northwest jan 1 bequeath democratic successor state thatenvironmentally speak leastis far well shape find oregon eight year mr mccalls leadership become something test ground environmental concept reduce rechanneled growth challenge doctrine infinite good infinite expansion spiral people industry pollution mr mccall spread lessismore message try persuade u successes achieve oregon socially homogeneous politically middleoftheroad state exportable rest nation promise everyone state tell recent visitor oregon story innovative regenerative weve reverse tide pollution weve show future make work question isnt do elsewhere commitment one sense mr mccall successful ten thousand hear word year swarm new promised land distress native oregonian think present 21 person per square mile new york state 378 per square mile fine thanks influx give oregon growth rate twice california another sense mccall drive throwaway society falter fail america whole hasnt yet show much commitment take instance oregon famous bottle law 1972 state give united state lead ban roadside eyesores pulltab nonreturnable bottle henceforth return deposit require beer softdrink container university oregon expert say law reduce bottle litter nearly 90 per cent thus save annual 385 million throwaway oregon street highway idyllically clean compare road elsewhere matter consciousness american follow suit reuse recycle 60 billion can bottle throw away year estimate nation would save enough energy generate year electricity half dozen major city fact however mccallstyle bottle bill already defeat stalled 40 state include two populous new york california federal measure sponsor oregon senator mark hatfield robert packwood expire congressional committee blame defeat strong opposition industry public apathy also factor mr mccall shrug matter raise national consciousness use television commentatorcomplaining tv screen environmental damage 1966 give opportunity something governor damn say elect many people even oregon believe wed able pull fact weve pass ecological bill eight year state do 50 strike advance crusade cleanse willamette river become open sewer swirl great raft trash verdant valley nearly 70 per cent state 22 million people live heartland oregon name take algonquin word meaning beautiful water state fight battle industry union issue even force boise cascade mill middle salem close fail mend pollute way today say mr mccall swim whole length willamette 30pound salmon breeding yet one old paper mill along river bank still operate new stringent rule pioneer move oregon legislature mccall year include rechanneling million dollar highway fund conservation project bicycle trail ban real estate developer magnificent 361mile pacific coast line clear away thousand billboard liberalize law abortion homosexuality marijuana oregans reform one stick hardest industrys craw bottle law opponent charge official improve litter statistic employ collector heavy loss inflict maker aluminum steel can well retail store must cope avalanche return bottle although one oregon canmaker close worker find job field recently federal environmental protection agency cheer mccallites study name returnable bottle allround winner energy saver cause less factory pollution air water consume less raw material create less trash governor mccall call proven antidote national disease overconsumption put bottle law head 82item summary state environmental accomplishment
END OF I.U.D. BAN VIEWED AS PERIL,https://www.nytimes.com/1975/01/07/archives/end-of-iud-ban-viewed-as-peril-adviser-scores-fda-over-action-on.html,washington jan 6a member advisory committee food drug administration intrauterine contraceptive device protest agencys action end moratorium commercial distribution one product dalkon shield committee member say fda action circumvent recommendation committee might needlessly endanger many woman comment make letter dr alexander schmidt commissioner food drug dr richard p dickey louisiana state university medical center dalkon shield one widely use intrauterine contraceptive device know generally iuds moratorium commercial distribution dalkon shield put effect last spring safety question arise fda lift ban last month manufacturer h robins company agree maintain registry woman use device definitive safety data could obtain news conference dec 20 dr schmidt say believe agencys action conflict expert advisory committee recommendation say existence registry would allow agency collect data need prove whether shield safe letter dr schmidt dr dickey say agencys action contrary recommendation committee moratorium remain effect definitive data safety question could obtain total 14 death 219 septic abortionsthose involve infectionhave associate use shield copy dr dickey letter date dec 31 obtain center law social policy washingtonbased public interest group dr dickey also send letter six member advisory committee contraceptive device ask agree position write letter dr schmidt answer query telephone today dr dickey say yet time reply reach believe majority panel agree issue
"Meskill, Reviewing Term, Cites Frustration Over Bureaucracy",https://www.nytimes.com/1975/01/08/archives/meskill-reviewing-term-cites-frusturation-over-bureaucracy.html,hartford jan 7the bad frustratons office come inability thing legal political authority gov thomas j meskill say today farewell news conference bureaucracy get rather deep outgo connecticut governor say reflect four year office memo get lout file hard bring change government lie leave impression talk many undramatic decision ob liged make day governor decline call specific case mind general seem satisfied mark make state republican cautious spender governor meskill usually remember fiscal restraint bring government administration follow 16 year dernocra1 tic rule deficit end inherit 244million deficit produce three successive surplus insist despite bad economic time fall revenues government would still operate black tomorrow hand rein ella grasso democrat succeed governor meskill 47 year old jan 30 would also like remembered thing directly affect people need help penal reform instituted time shift retarded people big institution small one bring closely touch community decide last march would seek reelection name put forward april senator lowell weicker appointment prestigious federal court court appeal second cir cuit governor make enemy mainly among liberal confirmation united state senate slow corning much opposition governor keskill build lead take reintroduce death penalty conneeti cut many people resent strong unsuccessful stand abortion elect four year ago determine conservative stand issue bother people spread drug traffic fastrising incidence juvenile crime interview two year ago governor say think always conservativeid rather call streakin people think connecticut elsewhere ile added think whenever problem arise threaten people home threaten personal safety threaten job think governor meskill recall today hurt politically hold long bus strike affect many town connecticut two winter ago people dont care whether youre right wrong say want problem solve
BOSTON JUDGE BACKS ABORTION CASE JURY,https://www.nytimes.com/1975/01/08/archives/boston-judge-backs-abortion-case-jury.html,boston jan 7 upian objection woman equally consider grand jury indict doctor manslaughter death abort fetus overrule today case could produce potential landmark decision viability fetus become entitled legal protection key issue unresolved united state supreme court 1973 decision constitutionality abortion statutes suffolk superior court judge james p mc guire close session dismiss defense objection grand jury indict dr kenneth edelin 36 year old inv constitutional woman equally include selection process dr edelin chief resident obstetrics boston city hospital october 1973 time allege crime charge manslaughter allegedly kill fetus 24 28 week old period undefined supreme court also allege dr edelin fail take step necessary enhance fetus ] survival abort
Meskill Terms Bureaucracy Baffling,https://www.nytimes.com/1975/01/08/archives/meskill-terms-bureaucracy-baffling.html,hartford jan 7 bad frustration office come inability thing legal political authority gov thomas j meskill say today farewell news conference bureaucracy get rather deep outgo connecticut governor say reflect four year office memo get lose file hard bring change government leave impression wasi talk many undramatic decision oblige make day governor decline call specific case mind general seem satisfied mark make state republican cautious spender governor meskill usually remember fiscal restraint bring government administration follow 16 year democratic rule inherit 244million deficit produce three successive surplus insist despite bad economic time fall revenues government would still operate black tomorrow hand rein ella grasso democrat succeed governor meskill 47 year old jan 30 would also like remembered thing directly affect people need help penal reform insstituted time shift retarded people big institution small one bring closely touch community decide last march would seek reelection name put forward april senator lowell weicker appointment prestigious federal court court appeal second circuit governor make enemy mainly among liberal confirmation united state senate slow come much oppositioi governor meskill build lead take reintroduce death penalty connecticut many people resent strong unsuccessful stand abortion elect four year ago determine conservative stand issue bother people spread drug traffic fastrising incidence juvenile crime interview two year ago governor say think always conservativeid rather call streakin people think connecticut elsewhere add think whenever problem arise threaten people home threaten personal safety threaten job think become conservative governor meskill recall today hurt politically hold long bus strike affect many town connecticut two winter ago people dont care whether youre right wrong say want problem solve
JURY IS EP4PANELED IN ABORTION CASE,https://www.nytimes.com/1975/01/10/archives/jury-is-empaneled-in-abortion-case.html,boston jan 9 upi jury 13 men three woman empanel today hear evidence trial physician charge manslaughter connection abortion perform boston city hospital final pretrial argument schedule heard open argument tomorrow dr kenneth c edelin 36 year old chief resident obstetrician hospital charge manslaughter baby boy result abortion 1973 prosecution allege fetus 2428 week old could live outside mother womb trial expect take least month involve question include fetus viablecapable independent lifeand responsibility physician fetus abortion question others edelin case covered 1973 united state supreme court decision abortion
Doctor to Testify Against Another In Abortion Trial’,https://www.nytimes.com/1975/01/11/archives/doctor-to-testify-against-another-in-abortion-trial.html,boston jan 10 ap side make open statement abortionrelated manslaughter trial dr kenneth c edelin today prosecution say would call witness person survive birth age similar fetus edelin accuse kill prosecution atso identify another doctor boston city hospital say would key witness dr enrico giminez former secondyear resident hospital present operation perform 17yearold woman prosecution say first assistant district attorney newman flanagan repeat charge dr edelin chief resident obstetrics boston city hospital kill baby boy abortion october 1973 bill particular allege fetus 24 28 week old would remain alive allege conduct defendant mr flanagan say plan call several witness bear prematurely show fetus case could live also wiiiiam p homans delense attorney say baby never bear could manslaughter involve fetus mr flapagan tell jury dr giminez watch dr edelin open abdomen defendant stick handhis right hand open detach placenta uterine wall
GUEST VIEW,https://www.nytimes.com/1975/01/12/archives/guest-view-needed-a-rating-system-to-guide-parents.html,young mother distraught deliver lecture west coast city ask speak nineyearold son he afraid grow men even teacher say ever since saw man rape boy marcus welby show add im careful let watch tv nothing ` mazcus welby ever upset rape popular primetime subject past year kojak fashion first episode season around theme police woman devote two program topic adam12 focus 13yearold rape victim one episodes world premiere twohour madefortv movie bear innocent feature rape 14yearold virgin juvenile detention home gang girl use broomstick bear innocent local station inundate thousand protest phone call letter object subject matter others fact film show time youngster watch 8 pm east coast 7 pm centre time zone complaint great usual audience forty million people watched movie full two hour least hungry adult fare dealt real social problem bear innocent realistically portrayed condition girl juvenile detention home sex move prime time viewer expose pimp prostitute street san francisco impotence family abortion maude talk show candidly discuss venereal disease adultery unwed motherhood course violence still fill tvs primetime offering dinner child sit watch see life expendable program mod squad hogan hero hawaii five0 get christie love rookie recent mod squad program man dynamite car even credit show long ago psychopathic killer hero rookie turn football field massmurder maim area producer rookie know well whos watch capitalize juvenile audience sell rookie doll dilemma television face audience family provide program please junior dad grandma without offend technological giant great potential art entertainment education social comment relegate role inoffensive babysitter baby live room richard wiley head federal communication commission recently suggest program adult air 9 oclock evening agree would solve good many problem series lock early time slot deny right deal reallife subject arthur taylor president cbs propose first hour prime time even devote program suitable family view program might offend show time prior notice give air week nbc announce begin next september first hour primetime program would gear general family audience applaud proposal feel dont go far enough think solution way protect child without sacrifice adult entertainment simple acceptable industry public need would propose tv rating system similar use bythe movie movie rating system come lot criticism mostly movie maker feel picture place wrong category survey show however parent find rating helpful choose movie child dr joyce brother psychologist newspaper magazine columnist radio tv news commentator conversation parent around country convince would welcome tv rating something simple would show glance consult tv guide newspaper listing program would safe child watch might unsuitable think form rating system take important existence iecommendationwould designation g pgapa reminder far censor system method bridge generation gap tv audience way present program suitable attractive child adult even way get television gap today place might g would denote program general audience child include would guarantee subject matter mature young viewer episode contain unnecessary unusual violence would alert viewer program mean adult p stand parent would indicate program child might watch preferably parent another adult mind p especially important category several study show child less frightened program content watch adult even dramatic special jane eyre count monte cristo instance quite threateningto child yet youngster deny right watch significant bit literary heritage keep diet television pap p category allow parent arrange television time watch child presence comforting also study childrens reaction unusual program share discuss experience may help close generation gap could particularly important sexual area television pose problem many parent find difficult talk children7and many teenager afraid consult parent question make enforce rating important one think industry least prof unable unwilling act capacity doubt happen pressure action mount 10 year three congressional committee currently badger federal communication commission investigate network fcc fearful budget cut threaten public hearing network realize must make concession risk government intervention behalf unhappy public workable rating system would one network could live public could rely upon newspaper tv listing advertisement screen program viewer would able see many program prime time general many adult would give knowledge protest presence unsuitable material childrens viewing time change could result viewer protest network station sponsor representative washington change would result faster stop watch let child watch program wrong time slot heavy unnecessary violence explicit sex tv programers would force realize profit come advertiser viewer instead try grab audience violence tv producer might start try develop whole new spectrum honest original imaginative programing would whole new experience everybody
