title,link,text
COURTS AND PRISONS: AN EXPANDING ROLE SETS OFF CONTROVERSY,https://www.nytimes.com/1982/01/01/nyregion/courts-and-prisons-an-expanding-role-sets-off-controversy.html,court always responsible decide go prison make decision prison run well new york state commissioner correctional service thomas coughlin 3d meddle recently become major source consternation last week say would go prison rather obey federal judge order speedy transfer state prisoner hold new york city jail decision hail new york city correctional official court pressure ease overcrowd system day mr coughlin make threat state supreme court justice bar use variety practice increase prison population mr coughlin contend could abide one order without violate ask would mean reply well suppose could keep put correction commissioner jail divisive question issue much court intervene management government agency recent year become one divisive question politician judge arise largely many group seek social change often find plea receive far favorable hear court legislature notable ruling spurred quartercentury social litigation united state supreme court decision 1954 declare segregate school unconstitutional since court ask make controversial judgment issue school bus right mentally ill abortion generally critic judicial intervention say go court seek frustrate public case prison advocate change say particular justification seek judicial remedy since eighth amendment constitution specifically forbid cruel unusual punishment treatment prisoner argue matter constitutional dimension like free speech freedom religion prison policy leave entirely electorate court havent say cant confine prisoner say robert gangi take next year executive director correctio nal association new york say must confine prisoner way violate constitut ion rule early parole dramatic recent instance court intervene prison issue come middecember federal judge order 350 alabama state prisoner give early parole state fail reduce prison overcrowd though involved correction issue new york expect decision time soon state problem overcrowd severe foster part public clamor tougher sentence convict criminal state prison 112 percent capacity local jail population also swell even correctional official complain loudly see court interference work acknowledge judicial pressure often essential change prison condition say building adequate prison hardly popular cause politician espouse think minute give choice fix williamsburg bridge building jail ed koch would choose build jail unless force ask one correctional official refer citys plan construct new prison facility response court order edward hershey city assistant correction commissioner public affair note defeat 500 million state prison bond issue voter last november sign voter reluctance act prison issue without outside prod call leeway commissioner coughlin acknowledge massive social change often require court decision youre go change thing normal political process say problem court get catch minutiae youre draw court morass daytoday operational decision mr coughlin argues court decision complex social issue allow administrator leeway specific favorite example day considers excessive specificity recent ruling judge morris e lasker federal district court manhattan include one commissioner say could comply judge lasker rule last week state prisoner must move city prison within 48 hour 48 hour mr coughlin ask 72 hour 96 dispute limit judge also limit population house detention men rikers island 1200 1350 commissioner ask mr coughlins critic say attack court design put pressure legislature appropriate money prison mr gangi correctional association argues decision federal state judge contradictory design ease overcrowd contends could comply state sufficiently innovative attack court mr coughlin well governor carey use end campaign prison bond issue mr carey warn proposal fail court would soon tell state run correctional facility one gubernatorial prediction seem come true
REAGAN CHOOSES LAWYER AS CHIEF OF LEGAL AI D AGENCY FOR THE POOR,https://www.nytimes.com/1982/01/01/us/reagan-chooses-lawyer-as-chief-of-legal-ai-d-agency-for-the-poor.html,washington lawyer reportedly recommend abolish legal service corporation last year name president reagan today head agency provide legal aid poor recess appointment william j olson apparently head controversy previous choice chairmanship ronald zumbrun sacramento calif mr zumbrun president pacific legal foundation san diego nonprofit law firm describe dedicate limit role government among thing lawyer state california mr reagan governor mr zumbrun oppose legal aid attorney many lawsuit role transition team yet organization advocate strong role legal service corporation apparently find little comfort substitution mr olson mr zumbrun mr olson last year head mr reagan transition team review role law agency report call outright abolition full transition team instead recommend sharply limited rol e susan kellogg executive director equal justice foundation favor broad role legal service corporation say panel call retain corporation reduce budget cutting activity case involve abortion school bus legal representation alien congress decline abolish corporation adopt many team recommendation include cut spending comment appointee announcement mr olsons recess appointment make california white house afternoon reach later telephone home suburban virginia mr olson decline comment team recommendation grind white house ask kept confidential within prerogative disclose recommendation say ask would respond miss kellogg comment team recommendation mr olson replied foundation would know content beyond say chairman dutybound carry mandate congress mr olson one seven board member give interim appointment congress recess allow serve senate approve nomination longtime reagan supporter mr olson 32 year old describe lifelong republican lifelong conservative long support mr reagan graduate brown university university richmond law school member fourpartner law firm downtown washington technically name chairman 11 member board director six also receive recess appointment name director replace previous chairman f william mcalpin six new director howard h dana jr maine replaces robert j kutak marc sandstrom california replaces richard alan trudell william f harvey indiana replaces howard r facks george e para california replaces michael kantor robert sherwood stubbs 2d georgia replaces ramona toledo shump david e satterfield 3d virginia replaces revius ortique jr
'WRONGFUL BIRTH' SUIT UPHELD,https://www.nytimes.com/1982/01/02/us/wrongful-birth-suit-upheld.html,pennsylvania supreme court rule couple may sue doctor birth cripple child allegedly occur despite husband vasectomy wifes abortion ruling thursday follow 15 month deliberation threefold court uphold superior court decision allow frank speck jr wife dorothy west homestead pa continue sue expense raise daughter francine wake wrongful birth reverse decision superior court court rule parent could sue mental distress physical inconvenience court uphold superior court refuse allow another suit file parent behalf child seek separate damage child suffer francine bear april 25 1975 even though father undergone vasectomy mother abortion court document parent say want child two offspring bear hereditary disfiguring disease call neurofibromatosis francine also suffer disease
Headliners; Disparaging Words,https://www.nytimes.com/1982/01/03/weekinreview/headliners-disparaging-words.html,abortion right proponent send chastity belt note abortion foe california state senator john g schmitz exchange hostility didnt end press release mr schmitz call adversary propose legislation define life begin conception lesbian murderous marauder hard jewish arguably female state senate rule committee move fast last week strip committee chairmanship fire commission woman
CHINA'S POLICY ON BIRTHS,https://www.nytimes.com/1982/01/03/opinion/chinas-policy-on-births.html,peking rigid plan control population growth conflict sharply liberal economic policy pursue countryside family plan meet renew resistance 800 million peasant arm great economic right growth chinas huge population last year officially estimate 98255 million must limit country modernization strategy succeed hop quadruple gross national product per caput 1000 end century peking 197 9 announce new plan prevent population grow large r 12 billion ultimate goal reduce population 650 million 700 million year 2080 previous limit twochildren per family replace drastic one couple one child policy design restrict family 160 million young people reach marriageable age 1980 1985 china centralize political economic system help execute new plan reward punitive economic measure affect grain allocation housing medical care school employment establish deter couple produce excess child 10 million couple comply program however live city government maintain strong economic administrative control article people daily lament present quite easy implement one couple one child policy city difficult countryside due economic interest backward ideology peasantry countryside policy win fail agricultural reform give chinas 135 million peasant household great economic power defy harsh birthcontrol program highly collectivized egalitarian commune system past help enforce peking population policy give way new system production responsibility encourage private farming greatly reduce commune leader authority expansion private plot land new policy assign output quota individual peasant households tremendously boosted peasant enthusiasm productivity new official policy also allow peasant household get rich ahead others households laborer significant advantage work dont ask grain money cloth government produce child thats problem nobody interfere say peasant sichuan province birth rate rise considerably last two year national familyplanning office denounces local leader reluctance tackle plan parenthood work fear antagonize mass lose vote kiangsi province couple produce child provide government plan fin 1000 yuan 571 play baby playing 1000 yuan id prefer baby say young mother two besides additional labor power surely mean 1000 yuan long run china ministry justice recently denounce illegal criminal operation remove internally worn loop common birthcontrol device rural area operation reportedly rise peasant woman wish conceive peking aware rural people opposition population policy undertaken measure weaken peasant resistance insome area example government al lot small private plot grain field recalcitrant househ old peking guangming daily also air open call familyplanning legislation move would make birth control compulsory include countrys national minority hitherto exempt family planning meantime system reward punishment bring bear rural bureaucracy long ago prefecture kwangtung province count 100000 pregnant woman would second third baby may june hundred local leader begin hunt around countryside pregnant woman figure suddenly drop 47000 even woman nine month pregnant force undergo abortion local bureaucrat apparently determine get reward reprimand punishment peking familyplanning office there mistake peking determination limit population growth economic reform continue encourage peasant family produce child issue population control remain source painful conflict chinese peasantry communist state
BILL MOYERS- 'THE TRICK IS TO MAKE TV WORK FOR YOU',https://www.nytimes.com/1982/01/03/arts/bill-moyers-the-trick-is-to-make-tv-work-for-you.html,six week since move second time career public television cbs news bill moyers deliver dozen commentary morning even news subject range situation poland christmas book complete hourlong documentary vietnam veteran begin another underclass reagan era report fiveandahalfminute story even news political maneuvering alaskan pipeline bill inspire several hundred letter praise interview saul bellow lengthy profile appear cbss sunday morning spare moment find time promote one intellectually ambitious television project many year 17part series title creativity bill moyers begin friday public television wnetchannel 13 900 pm profile poet maya angelou sheer volume mr moyerss work make unusual broadranging role carve turns student teacher reporter preacher medium effective communicating image impression idea insight mr moyers emerge one broadcast journalist consistently wrestle idea area history literature philosophy politics one hand mr moyers inherit mantle eric sevareid cbs broadcaster three network regular commentary even news time establish crusade reporter tradition edward r murrow first brief tenure cbs 1976 1978 serve correspondent awardwinning documentary cias secret army fire next door arson crime south bronx mr moyers make distinctive mark extend interview report essays public television past ten year print journalist range j ust widely mr moyers one th e rare broadcaster whose stature earn freedom pursu e vary interest command air time explore n detail yet clear whether similar freedom cbs bill moyers journal offer essay sub jects disparate watergate crisis iran interview politician range secretary state alexander haig cal ifornias gov jerry brown conduct long conversation lead men woman ofletters philosopher mortimer adler c ritic george steiner historian william irwin th ompson poet robert penn warren novelist rebecca west creativity series logical extension conversation subject like miss angelou violinist pinchas zukerman group inventor student high school perform art mr moyers try explore varied origin expression creative process program mean informative entertaining also populist message lace mr moyers argue creativity merely godgiven nurtured individual profile series say introductory remark extraordinary extraordinary see well suit mr moyers style inquiry television notable instance exception dick cavett charles kuralt virtually one else television even work territory extent mr moyers consign certain frustration choose sacrifice television powerful asset drama visual action order explore issue even acknowledges treat substantively print mr moyers challenge television public commercial use medium visual dramatic strength make idea accessible television wholly different print say print page conveys information commitment require active involvement television conveys emotion experience limit logically existential experience go producer saboteur try infiltrate passivity viewer create impression last ironically however none profile creativity series provide thoughtful detailed summation mr moyerss finding write subject include article smithsonian magazine paper prepare plan session series televise profile mr moyers eschew explanation choose instead let subject speak wherever possible camera record act creation indeed interviewer mr moyers well draw subject synthesize idea fashion original insight profile miss angelou launch creativity series example remain mostly background yet clear miss angelou speak movingly grow black stamp ark terribly hurt vastly love town say intimacy musing grow sense ease mr moyers respect nature inquiry face less articulate subject subsequent profile fred smith founder federal express overnight package delivery service mr moyers offer conclusion nature entrepreneurial creativity mr smith two profile also unintended evidence television power limitation miss angelou see wander hometown visual drama speak portrait mr smith arresting image help tell story impact much less compelling move public television cbs second time mr moyers face another concern lure network offer broad reach well newsgathering resource public television risk commercial environment sacrifce freedom sort serious program command small audience first stint cbs correspondent 17 hourlong documentary decide leave anyway unable get regular primetime slot extend essays conversation primary interest still hard imagine commercial network devote prime time halfhour conversation mortimer adler program generate 12000 request transcript mr moyers journal series creative process nonetheless mr moyers return cbs partly public television financial problem make situation increasingly untenable partly hopeful grow audience interest news information make viable forum elude earlier tenure cbs mr moyers bring sense mission work television much impulse draw ea rly life church study become baptist minister 20 politics serve p aide lyndon johnson presidency later de puty director peace corp never think creative grow mr moyers say drilled minister secular sense although take literally goal good th ings help others good thing see entreprene ur idea intellectual television whole new universe give dialogue dubuque sacramento raoul burger harvard law professor say bill think hav e big classroom teacher know time television provide mr moyers arena serve personal need operate ferocious ego acknowledge television gain national forum considerable measure celebrity approach work form public service enjoy wide exposure applause good conscience quick enumerate people high place everyday viewer write praise journal always context useful impact one first program mr moyers public television campaign citizens mouth wilson va save local river effort prove successful part publicity show generate mr moyers felt found call road lead television mr moyers say place could write act engage world idea could draw background government news even theology mr moyers great strength always collaborator catalyst 1964 say lyndon johnson ask coordinate 14 task force put together great society legislation wasnt smart lot people group able meld group academic bureaucrats pragmatist help translate idea action mr moyers balance conflict motivation work belief public service compels take stand issue considers important also evidence deep desire appreciate avoid alienate even disagree take great pride example fact journal praise critic across ideological spectrum include right wing watchdog organization christian alert group last year name mr moyerss journal show television objection despite fact mr moyers critical rightwing evangelists one segment journal regularly take position abhorrent right favor right woman choose abortion appeal disparate constituency mr moyers prove deft performer politician downhome accent fresh scrubbed look generally reason presentation side controversy radiate fairness even quietly offer view end essay mr moyerss understate approach drawback program sometimes lack hard edge intensity come passionate partisanship ask intelligent question rarely combative part may mr moyers insider man system work son dirt farmer work way acquire establishment credential quite formidable addition role government 1960s serve corporate board remain member establishmentdominated council foreign relation community garden city li active member church im satisfy niche ive carve mr moyers say body work im proud people appreciate politics build consensus meld constituency think journal viewer may like every show course season find something give accumulated constituency way explain appeal journal people turn idea learn presentation dry antiseptic impersonal theyre turn trick make medium work thats ive get cbs idea count theyre reduce told minuteforty five
Coast Senator Defends Anti-Semitic Remarks,https://www.nytimes.com/1982/01/03/us/coast-senator-defends-anti-semitic-remarks.html,state senator john schmitz runni ng republican nomination united state senateseat hold si hayakawa say regret antisemitic remark abortion supporter prompt ed colleague strip three senate job mr schmitz presidential nominee american independent party 1972 say tuesday critic jewishdominated william campbell senate republican leader endorse move strip post front jewish aide democratic majority senate rule committee monday strip mr schmitz chairmanship senate constitutional amendment committee vice chairmanship senate committee industrial relation position senate delegate state commission status woman rule committee act senator schmitz issue statement constitutional amendment committee stationery describe hearing chair propose amendment california constitution ban abortion say release hear los angeles look sea hard jewish arguably female face call opponent amendment murderous marauder
NEW CHARITY COALITIONS CHALLENGING LONGTIME DOMINANCE OF UNITED WAY,https://www.nytimes.com/1982/01/03/nyregion/new-charity-coalitions-challenging-longtime-dominance-of-united-way.html,challenge united way tristate year maintain nearly exclusive access company metropolitan area new coalition charity begin solicit donation work place new competition come reaction federal cutback reagan administration effort pass along private sector great responsibility social program view threat official local united way year provide fund hundred charitable agency new york city nearby area upstate new york new jersey connecticut competition charitable contribution probably never keen today say john f mcgillicuddy chairman board president manufacturer hanover trust company head 19 8182 tristate drive pamphlet potential contributor say corporation inundate request donation federal cutback organization rely government grant make direct appeal whole new ball game another campaign nascent coalition principally new york black united fund womens fund coalition make new charity meet specification membership united way turn reason charity generally consider narrowly focused service woman minority group poor establish charity organization support united way automatic payroll deduction coalition would like great access work place united way wields powerful fundraise tool automatic payroll deduction arrangement employee pledge take paycheck week forward united way employee large company recently complain feeling pressured superior agree payroll deduction united way tristate branch large charity nation struggle maintain level fund give member agency two year stagnate contribution keep pace inflation united way tristate near close 198182 campaign end march united way provide recreational charitable service instead serve collection agency disburse fund group red cross salvation army catholic charity young men christian association new york urban league name large recipient turn charity agree solicit work place united way serf sole agent wellknown charity american cancer society american heart association boy scout america join united way new york city feel raise money addition unwilling give opportunity solicit office reexamination method united way would give u enough money would join tomorrow say lewis weisblatt director development new york city affiliate american heart association competition foster new group spur great new york fundunited way distribution arm new york city reexamine way allocates fund look way give money charity specifically help disadvantage present great new york fund allocate 175 million 225 million annual budget special grant mostly nonmember organization essentially serve disadvantage population city accord fund director joseph weber amount freeze 175 million past three year mr weber say next meeting fund board director would consider enlarge special allocation program well change set percentage formula 375 member charity receive money nationa l committee responsive philanthropy private group cr iticized united way support new charity fullfledged member new emerge needs there real value support new charity closer new emerge need say tim saasta committee assistant director try consensus charity try everything people raise money problem end rather benign end kind impact community could great new york fund embrace number new experimental charity limit special allocation program among fort apache youth center inc united haitian association usa institute puerto ricanhispanic elderly large special grant 1981 78375 go association puerto rican executive director list special allocation recipient reflect slight shift policy fund include number group concentrate referral advocacy rather strictly provide service accord arthur h barnes president new york urban coalition member united way committee special allocation make concrete atte mpt broaden outreach say mr barnes say special allocation program grow present budget three year ago group call black agency executive meet great new york fund administrator black executive point say mr barnes human service need meet united fund nonmember agency dire need support wed well something mr barnes say late competition new york black united fund would serve impetus exploration continue say compete initiative make official great new york fund feel wed well something something substantial one controversial organization great new york fund finance plan parenthood new york last attempted join united way early 1970s admission plan parenthood oppose still oppose roman catholic archdiocese new york archdiocese object plan parenthood promotion abortion right fact provide abortion service accord alfred f moran executive director new york plan parenthood united way tell organization apply membership controversial rev edward obrien spokesman new york archdiocese say interview archdiocese would withdraw united way plan parenthood become member furthermore say archdiocese would discourage catholic give united way criterion meet charity meet united way criterion finance way organize fund believe duty accountable donor finance charity acceptable management structure case point woman counsel project manhattan group provide crisis counsel refers woman health career legal social service program project 30000 budget apply last summer help great new york fund special allocation program tell small unstructured fund fulltime executive director say sonia levin member project board director would increase budget staff busy direct service spend time fundraise weve around 10 year felt show stability helpful couldnt fit framework think effective small agency instead counsel project become one 15 charter member womens funding coalition announce formation news conference two half week ago dues checkoff seek one main new competitor united way national black united fund form new york branch year ago dissatisfy number blackrun group receive money great new york fund pr essed payroll checkoff priv ilege number corporation meet success recently bell laboratory new jersey agree allow employee pledge payroll deduction national black unite fund new york black united fund allow solicit employee international business machine corporation westchester county new york city housing authority also tell new york black united fund allow payroll checkoffs next year last june federal government decide allow 20 additional national charity include national black unite fund national organization woman legal defense education fund solicit contribution employee united way brainchild corporate america say kermit eady director new york black united fund board make corporate executive view black united fund competition unite way sophisticated technique indeed calvin e green new president united way tristate say multiple payroll checkoffs would dilute united way campaign work counter original purpose kind consolidated appeal simplify office give save company time spent accommodate solicitor different charity year united way develop sophisticated office technique rely volunteer within company organize appeal make personal solicitation hus save considerable administrative cost united way provide company graduate chart suggest fair share contribution employee base gross annual income example people earn 20000 ask contribute 180 09 percent income employee earn 40000 ask 640 16 percent income fair share employee earn 75000 asked 1875 25 percent income guideline people evaluate give relationship others similar income bracket contribute say mr green tristate president people want know others give approach assail mr green emphasize however decision use fairshare chart lie company give personal thing one tell anyone give nonetheless employee large company complain fairshare technique constitutes coercion koch administration use word explain part city allow united way checkoff privilege city employee paychecks city also quandary choose among many charitable organization ask use payroll deduction two lowlevel management employee new york telephone company recently complain new york time superior use pressure tactic employee give less senior management recommend fair contribution united way tristate frank mccarthy general chairman company 1981 united way campaign say policy company make pitch good effective company policy pressure embarrass anybody however fran shelton charleene wood two supervisor work companys queensbronx business service center jamaica queen felt otherwise woman say call separately office superior lecture need meet fairshare requirement
NOT SO VITAL STATISTICS ON MR. HELMS,https://www.nytimes.com/1982/01/06/us/not-so-vital-statistics-on-mr-helms.html,people watcher others interested bit americana insight senator jesse helm lead conservative republican north carolina chairman senate agriculture committee ardent advocate school prayer archfoe abortion height weight 6 foot 2 inch 195 pound waist 37 inch shoe size 9b hat size 7 58 say head shape like enormous gourd eyesight wear bifocals hobby four grandchild favorite food scramble egg thicksliced bacon snack ice cream favorite drink vanilla milkshake favorite time day early morning personal hero winston churchill gen douglas macarthur andthe rev billy graham favorite movie sound music go wind favorite sport football favorite television show little house prairie trapper john favorite actress julie andrews favorite say lord doesnt require win expect try father advice favorite vacation spot lake gaston nc summer home favorite city raleigh nc favorite president thomas jefferson ronald reagan best memory even dot coble wife say yes proposal marriage lucky number none favorite game game grandson mike ask play memorable moment career election 1972 senate difficult period father death 1974 current read hume winston churchill light glory marshall manuel favorite book bible marjorie hunter
No Headline,https://www.nytimes.com/1982/01/06/garden/no-headline-161949.html,prenatal period vulnerable time childs life though thought fetus well protected external harm recent decade hundred substance organisms circumstance show malignant effect fetal development survival despite widespread publicity fetal harm do thing thalidomide rubella infection cigarette smoke alcohol many pregnant woman continue expose unborn child needless hazard know fetal vulnerability change course pregnancy substance harmless early month may become harmful late vice versa furthermore question raise prenatal hazard sexual intercourse previously think safe 20 percent birth defect cause environmental factor drug virus vitamin deficiency excesses sixty percent result interaction environmental factor genetic predisposition unknown presumably large proportion spontaneous abortion stillbirth also attributable harmful effect prenatal exposure noxious agent condition thus important every woman whether already pregnant contemplate pregnancy know potential hazard protect single important form protection go good doctor preferably obstetrician maternity clinic soon pregnancy suspect early prenatal care continue care throughout pregnancy reduce risk stillbirth death newborn 75 p ercent also important eat wellb alanced diet gaining onaverage 25 pound course pregnan cy somewhat less oneis obese start thin continuation prepregnancy exercise habit include jog know harmful effect fetus woman however pregnant woman caution deep scuba dive prolonged sauna bathing since may harm fetus factor consider include follow drug tragic harm cause sleep potion thalidomide administer pregnancy apparently little effect drugtaking habit pregnant woman study 1973 show 82 percent woman take prescription drug pregnancy average four drug prescribe per woman study five year later include overthecounter medication show woman take two drug average exposure 11 drug per woman virtually drug cross placenta reach fetus eighty percent drug currently market never test safety pregnancy list drug know potentially harmful fetus include aspirin near end pregnancy acetaminophen safer choice antibiotic tetracycline streptomycin sulfa drug penicillin ampicillin cephalosporin safer antithyroid drug antiinflammatory drug indomethacin naproxen anticonvulsant dilantin anticoagulant warfarin highbloodpressure drug thiazide reserpine iodine include use vaginal douche excessive amount essential nutrient vitamins c k calcium copper sex hormone include oral contraceptive tranquilizer librium rule thumb pregnancy take medication even antacid antiemetic laxative unless essential health prescribe physician know might pregnant alcohol woman drink heavily pregnancy face high risk bear child spectrum defect include abnormal facial feature heart defect growth retardation mental motor deficiency know moderate drinking also harmful woman drink one two ounce pure alcohol equivalent two four cocktail beer glass wine day nearly 10 percent risk bear child feature syndrome drink amount twice week face increase risk spontaneous abortion single drink toward end pregnancy temporarily suspend fetal breathing motion 9 since yet know amount alcohol might safe expert recommend pregnant woman keep drinking bare min imum abstain completely caffeine miscellaneous report increase rate spontaneous abortion birth defect among coffee drinker variety animal test prompt federal food drug administration recommend woman stop reduce consumption coffee tea caffeinecontaining product pregnancy tobacco cigarette smoking pregnancy interfere blood oxygen supply unborn child result increase risk spontaneous abortion stillbirth prematurity reduce birth weight pregnancy complication death newborn crib death cleft lip cleft palate strabismus eye turn hernias well longterm adverse effect growth development child smoke mother score low test neurological psychological intellectual ability likely irritable hyperactive infection list infection harm fetus include rubella call german measles regular measles mumps herpes simplex virus syphilis gonorrhea viral hepatitis second half pregnancy cytomegalovirus toxoplasmosis influenza exception woman immunize live virus vaccine pregnancy flu vaccine recommend pregnant woman serious underlying disease travel foreign country shot require infection yellow fever cholera typhoid recommend protect toxoplasmosis spread raw meat cat feces pregnant woman urge eat thoroughly cook meat wash hand handle raw meat avoid handle cat litter box anything may contaminate cat feces experimental vaccine study cytomegalovirus impair brain development even newborn obvious symptom infection recent study nearly 27000 pregnancy reveal link potentially harmful infection th e amniotic fluid fetus float sexual intercours e month delivery infection result stil lbirth neonatal death aside abstinence pregnancy possible preventive might use condom careful cleansin g genital area ofboth partner prior intercourse radiation though prenatal exposure xrays dosages 10 rad well amount use ordinary diagnostic xrays apparently cause birth defect higher dos conflict evidence risk childhood leukemia may increase far low dosage several protective measure recommend nonemergency xray examination womans abdominal pelvic area postpone pregnancy nonpregnant woman nonemergency xrays best do within 10 day last menstrual period feasible ultrasound involve radiation know harmful fetal effect use instead xrays pregnancy nonabdominal xrays womans abdominal pelvic area protect lead apron nondental xray examination do fully qualified radiologist woman complete xray examination teeth gum prior become pregnant abortion justify risk fetus ordinary radiation exposure wise pregnant woman refuse essential xray examination
