title,link,text
CLERGYMEN REPLY IN BOSTON DISPUTE Protestants and Archbishop Differ About Abortions,https://www.nytimes.com/1971/01/03/archives/clergymen-reply-in-boston-dispute-protestants-and-archbishop-differ.html,boston jan 2 ecu menical spirit somewhat shaken week sev eral protestant leader react sharply attack abor tion supporter rev humberto medeiros roman catholic archbishop boston archbishop medeiros suc cessor late richard car dinal cushing head boston archdiocese say last sunday effort lib eralize abortion law step backward new barbarism strongly word rejoin der rev robert n west international leader uni tarian universalist association criticize archbishop hurl epithet bar barian enemy life unrortunate mr west say opponent reform reduce frantic fanatic namecalling milder criticism rev arthur walmsley general sec retary massachusetts council church say council regret par ticular way arch bishop express opin ion rabbi roland b gittelsohn leader boston temple rael say archbishop speaks moral right one side ques tion massachusetts council church also say seek ing immediate meeting archbishop discus abortion issue later however council spokesman say group dismay inability far arrange meeting com ment issue arch bishop medeiros editorial week pilot official archdiocesan newspaper express surprise reaction arch bishop remark note catholic position abortion time famil iar american tribute progress ecumenical age editorial say one might expect wished comment archbish ops word would least waited able read entire text denounce one frantic fanatic editorial say others issue statement do reasonable manner tribute progress make lo cally religious understand brotherhood declare spokesman council church say thursday protestant leader de cided discuss issue public tend believe say inability meet archbishop large ly due new job deeply involved e tablishing administra tive structure
Reader's Report,https://www.nytimes.com/1971/01/03/archives/mrs-blood-by-audrey-thomas-200-pp-indianapolis-and-new-york-the.html,await difficult child birth west african ho pital narrator bril liant interior monologue keep sift psyche pursuit past nightmare cover memory like barnacle reflect one reverie mem ories guilty one guilt love father guilt past abortion guilt kill pet rab bitpast sin surface frag ments remembrance mr blood appropriate ly symbolic alias wear nerve end outside skin like update katherine mansfield heroineand respond intense ly external environment subconscious effect create vivid im pression personality cri si amid jumble child hood recollection college smith trip spain work hospital loom spectre old torment dissolve eventually new one spectacular tour de force
Undoing the Abortion Law,https://www.nytimes.com/1971/01/04/archives/undoing-the-abortion-law.html,recent law mutilate first six month new york state abortion statute ad vanced nation wreck process may continue next legislature republican leader plan introduce drastic amend ments little may leave longsought right womenthe right choice childbearing wreck begin oct 19 new york city board health incorporate abortion rule health code tantamount law enforceable fine jail although state legislature legalize abortion first 24 week pregnancy license physician board bypass lawmaker restrict abortion hospital hospitalaffiliated clinic clinic expensive equip ment could afford without word medical evidence support restriction board thus wipe carefully select list small clinic physician safely handle thousand case woman center referral service national association repeal abortion law promptly establish expert panel include manhattan borough president percy sutton legislator examine board evidence one board member show even present statement result board restric tions abortion care city hospital become bureaucratic jungle whose main victim poor buffed degrade hospital hospital must wait average three four week abortion anyone 600 700 enter proprietary hospital immediately delay psycho logically injurious patient force increase risk late abortionthe saline injection technique instead simple five minute suction method commonly use pretwelveweek pregnancy city state force work program give woman choice despite glow report city hospital rev howard moody clergy lay advocate hos pital abortion performance call record tragic game illusion confusion unfortunate aspect refusal official end logjam one prove solution outpatient clinic every city ho pital pretwelveweek case outstanding example safe efficient inexpensive clinic dr hale harvey womens medical group manhattan east seventy private service 200 top soon cut 100 many applicant accept free new womens medical center irving place set 100 top harvey doctor per form eighty abortion day almost many city hospital combine since board health defense ban small clinic claim superior inhospital medical standard harvey recent study buts claim health service administration announce medical complication rate hospital 125 per 1000 harvey complication onethird rate first 4000 case hospital four abortion death harvey clinic none new law impede enough drive lead catholicbased right life group spend estimate 300000 washington state abortion refer endum lose conservative party abet republican leader aim cripple law amend ments new repeal bill strong new york give excellent chance passage arizona iowa michigan minnesota 1971 steady march toward abortion repeal include alaska hawaii washington almost rate new york would tragic de feat social reform new york law slash piece six month trial
Pontiff Exhorts Bishops on Teachings,https://www.nytimes.com/1971/01/05/archives/pontiff-exhorts-bishops-on-teachings.html,washington jan 4pope paul vi call world roman catholic bishop today rededicate teach traditional funda mentals faith 4600word apostolic exhortation make public national conference catholic bishop pope say many catholic trou bleed faith ac cumulation ambiguity un certainty doubt essential pope paul ask bishop carry duty hand ing faith fullness teach word god whole word god call grave urgent duty message reaffirm pope adherence conserva tive fundamental interpre tations church teaching message date dec 8 coincide fifth niversary closing ecumenical council vatican ii 196265 pope note council bring change method pre senting church teach unchangeable truths fear betrayal truth however say bishop cautious l necessary effort ever betray truth continuity teach faith must beware particu lar add l arbi trary selection reduce god design limit human view restrict proclaim word ear like hear exclude purely natural criterion please contemporary taste pope reemphasized number essential faith include belief trinity real presence christ body blood eucharist church stitution salvation value prayer sacra ments among essential cite moral responsi bility concern instance indissolubility marriage respect life allusion divorce birth control abortion silence gradually ob scures certain fundamental mystery christianity say see manifestation tendency reconstruct psychological sociological data christianity cut unbroken tradition link faith apostle tendency ex tol christian life deprive religious element pope paul express encour agement support theo logians scriptural scholar take account progress make human sci ences question lat ter pose mind lievers face ravage inflict upon chris tian people diffusion venturesome hypothesis opinion disturb faith say duty recall council true theology rest upon write word god together sacred tradition per petual foundation pope exhort bishop reduce silence fear criticism however necessary func tion theologians add learned god confide duty authentically interpret faith church faith borne life peo ple whose bishop responsi ble god time heard bishop tell people god ask believe time u take mean make self hear pontiff de clared
Light Needed in Albany,https://www.nytimes.com/1971/01/05/archives/light-needed-in-albany.html,pervade darkness albany state legislature prepare convene tomorrow issue confront state new york numerous massive yet exact size shape uncertain brief governor rockefeller budget year first year fourth fouryear term year past vigorous demand administration washington congress enact law generous scheme federal revenuesharing outline state project budgetary gap still dimly define clear enough indicate state desperate fiscal situation republican say gap project expense project revenue 500 million democrat double figure money loom session key issue question answer stage much money state need far short pro jected revenue fall possible source additional tax revenue income tax sale tax perhaps next money statelocal relation bulk large importance governor rockefeller want string fund hope get state washington seek impose additional string state money go locality already initiate new audit program aid state fund new york city may try attach restriction new state money due localities statelocal revenue share scheme adopt last year besides money statelocal relation host vital issue crowd attention housing build health care provide welfare rational ize reapportionment accomplish equitably abortion reform preserve transportation best aid subways railroad legislative reform electoral reform achieve lack official census tract may prevent session consider reapportionment could come business subsequent special session family plan summarily shunt aside senate passage assembly may find sympa thetic attention federal government approve vastly expand program appear major issue enough keep state legislature busy need good identification however good definition course leadership would governor rockefeller throw light issue open address
Men in the News,https://www.nytimes.com/1971/01/06/archives/article-1-no-title.html,albany jan 5 may many diverse ele ments side side maybe keep together he hell leader remark make senator joseph zaretzki demo cratic minority leader senator earl william brydges republican majori ty leader powerful man legislature mr zaretzkis remark may smack clubbiness exists among old member legislature regardless party affiliation also succinctly convey sense stature mr brydges en joys senate serve since 1949 mr brydges 65yearold lawyer niagara fall firmly control 34 republican senate easily thwart body 24 democrat part senator hold republican mr zaretzki say simply affection another part mr brydges sparingly uses prerogative tached majority lead er temporary president senate rather speak major bill vote mr brydges frequently dele gate summation speech senator connection legisla tion certainly key power lie control dis pensation large sum money 31 stand committee senate right appoint stand ing committee chairman appointment eagerly seek provide legislator add fund mr brydges addition salary senatorial lululump sum lieu expensesreceives addi tional 21000 lulu year majority leader interest life man medium height weight penchant sartorial correctness everpresent cigarette hold like teacher pointer leave hand mr brydges talk fervor senate political job ever hold speaks slowly gravelly quality voice blue eye turn quickly frostiness twinkle like pepper floor speech biblical reference poetry apho risms work kahlil gibran among cent favorite roman catholic stanch foe abortion reform equally stanch advocate state aid parochial school mr brydges run kled criticism level new york city politician editorial writ er think put im sort nean derthal man like relax icecold martini fol low hearty corn beef cabbage dinner sometimes aids digestion sing show tune irish air mr brydges bear niagara fall 1905 educated public parochial school city attend niagara university gradu ated university buffalo law school 1926 since graduation practice law member firm orr brydges orr dowd ni agara fall mr brydges wife eleanor seven chil dren grown brydgeses plan leave big house wilson quiet town shore lake ontario take apartment nearby niagara fall
ROCKEFELLER SAYS STATE ‘MUST TIGHTEN ITS BELT’;,https://www.nytimes.com/1971/01/07/archives/rockefeller-says-state-must-tighten-its-belt-silence-on-taxes.html,albany jan 6governor rockefeller warn legis lature today state face bleak fiscal situation time gov ernment like family must tighten belt live within resource gov ernor declare yearly state state message legislature convene 194th annual session mr rockefeller back plea austerity pre senting legislative program break new ground involve major rise state spending explain increase governor say even without major new program state expenditure would jump 13billion current budget 71billion mandate increase among increase state aid school city raise state employes although gap revenue expense come fiscal year estimate 400million 1 billion governor con spicuously silent possi bility tax increase legislator believe evitable mr rockefeller say would defer decision state financial plan presi dent nixon spell pro posals federalstate rev enuesharing state union message month meet president mr rockefeller confer president yesterday source close gov ernor say later mr nixon assure governor new money feed eral revenuesharing mr rockefeller flatly rule tax increase 1970 message de livered background governor impend didacy reelection governor also silent today new york citys fiscal labor problem pro pose effort cut court con gestion city halt move corporate headquar ters pity seek federal selection city pilot project presi dent nixon propose family assistance program would guarantee minimum come welfare family none proposal would involve major expen diture state money message mr rocke feller propose follow thing establishment com pulsory state health insurance program support constitutional amendment permit es tablishment financing community development pro gram stimulate urban newal support constitutional amendment repeal call blaine amendment bar ring state aid churchaffili ated school support constitutional amendment lower vote age 18 amendment abortion law prohibit abortion 20 week pregnancy instead present 24 substantial un specify increase penalities tax evaders mean prosecute leader organ ized crime revision drug law reduction court conge tion three constitutional amendment mr rockefeller urge support approve previous leg islature amendment quire approval two legisla tures voter referendum compulsory health insur ance program would require virtually every worker state join health insurance plan employer em ploye splitting premium cost similar proposal die legislature last four year community devel opment program state could provide low interest fund construction housing community center commercial building part urban renewal pro gram 1billion bond issue provide financing would also require voter approval next fall call final legisla tive approval blaine amendment repeal gov ernor mention state aid parent parochial school tuition although proponent parochial school aid back legislation rather repeal blaine mr rockefeller say wanted state narcotic law embody penalty would reflect increase knowl edge danger par ticular drug [ would ] provide punishment close ly relatable harm cause society major result stillgeneral proposal expect reduction penalties user soft drug marijuana barbiturate cut court congestion par ticularly new york city create narcotic court mr rockefeller propose increas ing number judge various court set administrative tribunal handle many traffic violation new york city recent federal legisla tion upheld supreme court 21 may vote national office law go effect last fri day state constitutional amendment would apply election message today sharp contrast gover nors message last year gu bernatorial election year although mr rockefeller also emphasize state fiscal problem 1970 major thrust positive rallying cry eliminate poverty injustice make opportunity good education good health universal right call todays message mute sub ordinate override theme belttightening somber mood ad dress reflect action legislator ap peared reconciled period retrenchment wrestle tight budget state three top demo cratscontroller arthur levitt senate minority leader joseph zaretzki manhattan assembly minority leader stanley steingut brooklyn withhold voice tradi tional exception gov ernors message mr zaretzki mr steingut like legislative leader reelect today expect touch issue 10minute address assem bly chamber crowd egislators staff personnel rel atives friend gov ernor also propose follow ing final decision make longdiscussed fourth jetport metropolitan area relocation assistance corporation set pro vide loan laidoff defense worker move elsewhere find employment maximum loan col lege tuition increase 7500 10000 open dump incin erators eliminate jan 1 1973 state tervene controversy power plant site
Pennsylvania Abortion Law Voided by 2 County Judges,https://www.nytimes.com/1971/01/07/archives/pennsylvania-abortion-law-voided-by-2-county-judges.html,pittsburgh jan 6 ap two allegheny county judge rule today pennsylvania abortion law unconstitu tional ruling judge loran l lewis anne xalpern come case three woman challenge 1939 law cause prohibit illegal abor tions implies legal abortion without specify ing judge also adjudge void district attorney robert duggans subpoena 1970 abortion record magee womens hospital woman concede among 900 abortion perform hospital 1970 con tend hospital record privilege information mr duggan subpoenaed hospital record last august substantiate charge three magee woman physi cians conspire commit il legal abortion
Judge Permits a Subpoena Of Hospital Abortion Files,https://www.nytimes.com/1971/01/07/archives/judge-permits-a-subpoena-of-hospital-abortion-files.html,state supreme court justice hyman korn rule yesterday attorney general louis j lefkowitz could subpoena abortion record referral agency hospital course investigation justice korn make find suit abortion formation agency 160 west 86th street quash modify subpoena mr lefkowitz justice rule similarly action bring wicker sham hospital 133 east 58th street mr lefkowitz investigat ing abortion referral service result complaint decep tive advertising also look role hospi tals clinic physician fee split
New College Trend: Women Studies,https://www.nytimes.com/1971/01/07/archives/new-college-trend-women-studies-new-trend-at-college-women-studies.html,new academic discipline rise nation cam pus woman study 60 college university around coun try apparently take hint black study move ment offering woman study course year year ago handful school offer course trend toward woman study affect school yale cornell princeton wellesley northwestern appear generated woman liberation move ment also pressure student teacher alumnae believe woman get fair academic treatment trend encounter opposition however faculty member believe field black study woman study divisive academi cally unsound woman group general woman study course treat woman group tory unique role society special problem course involve matter contribution woman science history literature political science discrim ination woman treatment woman different society san diego state college california 10 elective course offer fifty woman 20 men en roll course call con temporary issue lib eration woman direction dr roberta salper 31 year old ded icated woman liberationist class examines sue abortion divorce law contraception sexual attitude child care role minority group woman princeton woman admit last year similar course explores impact woman social problem drug racism unemployment pollution seventyfive per cent student course men idea purpose course provide san diego state program statement purpose declares movement attempt repair damage do woman omission distortion traditional education illustrate least one way release power potential half population coun try hadnt wo mens lib protest say dr salper west coast office wouldnt program san diego stephanie serementis neurobiology major cor nell believe discrim ination woman stu dent fight recognize class say im success teacher think must excep tion female race san diego state 50 male professor recently attack school pro gram radical innova tion cornell questionnaire issue distribute faculty last spring half 185 respond support program half oppose engineering professor whose name dis close university com mented questionnaire idea slightly absurd dont stop attempt fragmentalizing high education devote real scholarship humanity teacher call program disaster black study divisive enough say female study would inevitably aim toward political goal far share authority disagree compel rea son right intel lectual focus woman say dr jennie farley aca demic coordinator female study cornell take problem like population explosion say encourage woman few chil dren must give satisfactory alternative housewives mother ella kusnetz cornell senior say woman study valuable student wish fered fresh man say ive never interested academ ic female study new reference iden tity woman douglas college rut gers university womens school substitute freshman english edu cat woman literature course concern portrayal woman mod ern american literature class lead dr elaine show alter 29 recently discuss mary mccarthy description woman group novel eight vassar graduate direction new course take unclear say florence howe assist ant professor english goucher college con sidered authority woman study faculty member throughout country nonetheless add course multiply rapidly title vague miss howe director modern language asso ciations commission status woman pro fession investigat ing equality woman teacher establish clear house goucher information woman study enrollment men course princeton least partly result vague title political mod ernization originally think course underdevel oped nation say robert p thomas beard sophomore washington complete shock find al though bit skeptical decide would good time find wom en lib majority guy womens lib suit take course say recent seminar involv ing nine student eight men instruc tor dr kay boals 26 posed question betty frie dans feminine mys tique friedan book discuss find friedans argument there thing happy housewife true ask course reply mr thomas friedan mention large number suicides among house wife study argued classmate u woman either thing grandchild go get work observe mr thomas many woman 40 cant get interest job say another student look woman cant find interesting work assert jonathan winder work ware house summer guy rip slip form may chauvinistic say dont think woman ever good question isnt de cide who oppress end oppression men woman say dr boals however man rip paper well woman catch mysti que job never finish one woman student sherri peitz junior mained silent throughout class interview later explain generally feel intimidate girl therefore find dif ficult say im think ing
