title,link,text
"Pushed to the Margins, She Stood Her Ground",https://www.nytimes.com/2002/01/06/nyregion/pushed-to-the-margins-she-stood-her-ground.html,even year later marge roukema still bristle way congress snub mr roukema new jersey senior member congress line head house powerful financial service committee job much want position finally open january leader party pass despite seniority fact woman something mrs roukema protest recently last month episode many way capture marginalize mr roukema become even two decade service congress mrs roukema outspoken moderate represent wing republican party less less welcome nation capital conservative assert great control party agenda particularly house think marge roukemas ability bargain probably great democratic majority whose leader willing offer something return vote say stephen salmore republican political consultant also professor political science fairleigh dickinson university republican leader resent independence mr roukema find odds republican leader host issue abortion right gun control campaign finance reform difficulty mount george w bush move white house agenda frequently place moderate like mr roukema unenviable position choose principle president political climate try back home new jersey last two campaign congresswoman fend tough primary challenge party conservative wing mr roukema time victory remarkably narrow sit member congress seniority mr roukema enough week ago 11term lawmaker ridgewood announce intend retire end year mr roukema insist decision nothing direction party take recent year assault come still clearly sound exasperate one first interview since announce retirement mr roukema 72 warn unless republican party make room centrist like voter would turn away recognition without moderate say majority party mr roukema also look back success disappointment two decade office speak political price pay outspokenness far voice regret mr roukema take pride accomplishment along willingness stand principle even make political outcast make mind go way mr roukema say one recent afternoon sit behind desk rayburn house office building would mistake conclude mr roukema end career bad note however maurice carroll director quinnipiac university poll institute say mr roukema continue enormously popular figure within district despite trouble run republican leader note mrs roukema consistently decisive victory general election squeak republican primary mr carroll also contend mrs roukemas brand republicanism well receive district also among new jersey relatively moderate voter kind republican get elect new jersey moderate mr carroll explain marge roukema typifies solid suburban republican perfect representative come mrs roukemas involvement politics begin early 1970s returned republican party short time democrat statement new jersey mother doctor wife school board member mr roukema feel completely home republican party party show conservative impulse mrs roukema felt oblige play large role shape republican agenda first opportunity present 1977 moderate name tom kean decide run governor mr roukema volunteer work campaign quickly become mr kean campaign coordinator 30 town mr kean lose year mr roukema find new call year later mrs roukema decide launch campaign make unsuccessful bid congress 1980 run reagan landslide victory come tough campaign mr roukema attack democratic incumbent andrew maguire liberal touch district office mr roukema place health care near top agenda partly result personal ordeal go year earlier death son todd 1976 result leukemia day mrs roukema seek push federal government play great role manage nation health care system even goal put odds republican see biggovernment meddle sense surprising proudest accomplishment congress controversial law require employer give 12 week unpaid leave worker family health care emergencies vetoed twice republican president george h w bush sign law democrat bill clinton 1992 major accomplishment mr roukema recall bill clinton make signature item campaign run george bush bill legislation mr roukema also one party prominent supporter womens issue typically take democrats include abortion right equal right amendment curiously enough bristle call feminist perhaps label frequently associate liberal democrat mrs roukema also stand willingness challenge republican party ideological excess particularly recent year conservative wing become prominent welfare example plenty republicans sought demonize woman collect public assistance 1984 mr roukema propose legislation eventually become major tool help reduce welfare roll 1990s make easy single mother collect unpaid child support socalled deadbeat dad often talk republican party party family value say explain reason sponsor measure whats familyvalue orient child support mr roukema also protest loudly republican colleague house try kill national endowment art warn ideological zealotry would badly damage party end however stature moderate republican like mr roukema begin diminish substantially aftermath 1994 house election newt gingrich fiery house speaker time charge party contract america election give republican control low chamber first time four decade turn ushered period conservative republican dominance begin mr gingrich continue day stewardship hardliner dick armey texas majority leader tom delay also texas majority whip fact mr delay reject mrs roukemas attempt lead financial service committee last january apparently annoy willingness cross party line mrs roukema acknowledge independence cost job add two reason didnt get job fact woman fact raise enough money steer campaign fellow house republican year mrs roukemas trouble within party compound arrival new republican president george w bush many moderate party hop mr bush would temper ideological fervor party conservative wing give christened compassionate conservative campaign hop quickly dash take office issue issue mrs roukema fellow moderate find odds president april mr roukema felt compelled fire letter president administration reverse limit carbon dioxide emission power plant mr president health safety first write urge strong possible term reconsider decision july mrs roukema defy president bush openly support patient right bill democrats mr bush chief rival republican party senator john mccain arizona push senate end president bush get house republican leader counter proposal one like month mr roukema defy president contentious debate revamp nation campaign finance law another measure ardent back senator mccain mrs roukema among handful moderate endorsed bill president oppose agree join effort bring bill floor house defiance house leader mrs roukema even find clash white house since sept 11 terrorist attack even though president enjoy remarkable degree popularity public opinion poll democrats well republicans november mrs roukema criticize bush administration support bill push partys conservative wing reject complete federalization airport security many american seem want like moderate mrs roukema complain president conservative ally give powerful campaign issue democrat support bill would make 28000 airport baggage passenger screeners federal employee simply understand mr roukema say time voting president bill house shake head democrat beat u question besides politics well invite airline disaster put life risk end mr bush relent matter sign law compromise bill strongly resemble democratic measure mr roukema show flexibility administration like many moderate example initially oppose bush administration proposal allow oil drill arctic national wildlife refuge end mr roukema join house republican summer approve energy bill propose president even though allow oil drill alaskan wildlife refuge recent interview mr roukema say decide back bill felt would help nation reduce reliance foreign oil want dependent middle east oil say reasonably increase energy resource hemisphere mrs roukema also share political difficulty back home new jersey roukema never able establish leader state congressional delegation despite fact know dean delegation seniority ever consider major force within new jersey republican circle accord political analyst mr salmore republican political consultant say popularity enjoy district never translate large statewide political base personally popular say dont think heavy hitter within jersey republican politics mrs roukema wasnt immune trouble even backyard fifth congressional district come increase attack conservative district almost unseated two recent primary challenge closeness two race 1998 2000 suggest hold fifth district slip mrs roukema scoff suggestion say popular ever district point difference result primary general election 2000 last time defend seat republican primary fight mr roukema defeat conservative opponent assemblyman e scott garrett mere 1992 vote general election trounce democrat linda mercurio 65 percent 30 percent mr roukema also say primary opponent get far receive huge infusion campaign money national conservative group seek oust include national rifle association right life organization still get strong support within district say mr roukema also seek dispel notion retire recent challenge wag say wanted spend time time family well pursuits like undertake project help child guest lecturer college dont want anyone infer retire intimidated primary say never woman back say believe stick principle one reason start run public office
"DOWN THE SHORE; In Atlantic City, a Matter of Town vs. Gown",https://www.nytimes.com/2002/01/06/nyregion/down-the-shore-in-atlantic-city-a-matter-of-town-vs-gown.html,robert renneisen jr take chief executive miss america organization little two year ago greet atlantic city hero savior oneofus kind guy truth mr renneisen hard act follow replace neophyte form robert beck lawyer chicago embarrass pageant yearlong tenure decree woman divorce abortion allow enter annual contest search allamerican face form simple atlantic city oneyear lease life term keep 80yearold pageant hometown last thing fade resort need time economic weakness new york state inch close legalize gamble catskills prospect frightens game industry atlantic city despite protestation contrary concern new yorkers others make 15 percent 20 percent gambler atlantic city head modern resort mountain rather glitzy casino boardwalk face lessthaninviting stretch beach surround urban decay forbid backdrop mr renneisen work way world casinos past 20 year market management last week accuse atlantic city civic leader best keep pageant place bear threaten take road come additional 1 million year almost two week ago board miss america organization vote unanimously remain atlantic city least one year despite refusal atlantic city convention visitor bureau agree pageant request money make resident beleaguered city yearn simple time bit surprising say cathy burke own irish pub longtime local watering hole miss america thing give atlantic city identity show u attraction casino wouldnt think love people come miss america real like family reunion every year come town many people atlantic city deride anachronistic notion beauty pageant 21st century want see ride town old reading railroad conveyance monopoly board yes someone must guess say pinky kravitz radio callin talk show atlantic city area 40 year people get upset sun shine realistically though part community miss universe teen pageant copy miss america may hokey mr kravitz add ultimately fun two week year get atlantic city good publicity newspaper country anyone really want leave mr renneisens threat certainly arouse anger least observer willing admit point addition place like mohegan sun casino uncasville conn mgm grand la vega anaheim calif say willing pay top dollar lure pageant atlantic city sell mohegan sun promote property nation would slap face say james carney atlantic county freeholder suspicion move checkbook go high money wasnt total issue board saw 81yearold marriage go beyond money mr renneisens part money say pageant lose money last year even though receive 58 million abc television right hop state subsidy upgrade production facility inkind service worth 1 million atlantic city could make pageant profitable end mark juliano director atlantic city convention visitor authority organize task force business community leader figure keep pageant town definitely atlantic city event stay atlantic city say andrew latz third generation family run knife fork restaurant chelsea section city place firstplace prize original 1921 miss america parade display knife fork want display show tradition still mean something atlantic city city multidimensional bunch casino first time official threaten move annual pageant leonard horn predecessor revile mr beck discussion disney take event several year even contestants gather disney world orlando pageant atlantic city one take seriously threat mr horn lawyer grow area move pageant important thing want know people atlantic city want say mr kravitz maybe take grant good thing know cant beat publicity say girl tuscaloosa pageant well paper cover couple week get final paper state couldnt buy type thing likely mr renneisen buy type local support get atlantic city dozens volunteer chaperone drive sort task make sure pageant operate smoothly pleasantly atlantic city people take two three week vacation 25 27 year work miss america say mr carney uncasville example mohegan sun casino situate population 9909 probably enough good volunteer base la vega anaheim pageant would afterthought among many local event get people work event love event come back enjoy say ms burke irish pub hockey people golf people right miss america people whatever anyone think embody true spirit country race ethnicity love come pageant add couple week year atlantic city become wholesome place hardly bad thing maybe need appreciate
Paperback Fiction,https://www.nytimes.com/2002/01/06/books/bestseller/paperback-fiction.html,week week list 1 heaven earth nora roberts jove 799 sheriff deputy three sister island massachusetts find attract handsome researcher who investigate rumor witchcraft first chapter 4 2 dreamcatcher stephen king pocket book 799 maine four hunter friend since boyhood encounter disorient stranger dangerous creature another world first chapter 4 3 corner eye dean koontz bantam 799 ruthless man convince mortal enemy name bartholomew stalk prodigy name barty lose regained sight first chapter 5 4 fine balance rohinton mistry vintage international 15 1975 four mismatch stranger india bond accidental family first chapter 3 5 red tent anita diamant picador usa 14 story biblical woman tell voice dinah daughter jacob first chapter 45 6 first counsel brad meltzer warner vision 799 white house lawyer become ensnared scheme involve betrayal murder first chapter 3 7 tom clancys power play cold war create tom clancy martin greenberg write jerome preisler berkley 799 renegade consortium try wipe antarctic research facility first chapter 3 8 journey danielle steel dell 799 television anchorwoman washington begin question marriage powerful man first chapter 9 9 walk remember nicholas spark warner 699 1958 high school senior north carolina find love daughter baptist minister first chapter 12 10 shooting star fall star v c andrew pocket star 799 final novel series young woman struggle first chapter 16 11 tom clancys net force cybernation create tom clancy steve pieczenik write steve perry berkley 799 terrorist virtual country call cybernation take web hostage first chapter 4 12 prodigal summer barbara kingsolver perennialharpercollins 14 life men woman flora fauna appalachia first chapter 9 13 girl pearl earring tracy chevalier plume 12 17thcentury delft servant girl hire work vermeer household first chapter 43 14 heartsongs write illustrated mattie j stepanek vsp book 1150 collection poems 11yearold boy first chapter 8 15 paradise county karen robards pocket book 799 woman return kentucky billionaire father death murder occur first chapter 2 also sell 16 deck hall mary higgins clark carol higgins clark pocket book 799 private detective father kidnap three day christmas first chapter 17 rose red james patterson warner vision 799 detective alex cross pursues diabolical bank robber know mastermind first chapter 18 simple gift judith mcnaught jude deveraux pocket book 799 four christmas tale romance love first chapter 19 triumph katie byrne barbara taylor bradford islanddell 799 struggle new york actress haunt vicious crime commit teenager first chapter 20 widow one year john irving ballantine 799 three look complex emotional life writer single mother first chapter 21 code zero ken follett signet 799 1958 four old friend harvard become involved cold war machination explorer 1 united state answer sputnik first chapter 22 protect defend richard north patterson ballantine 799 president catch middle political crisis center abortion choice chief justice unite state first chapter 23 home holiday johanna lindsey avon 799 christmastime baron windsmoor set eye young beauty first chapter 24 riley morning sandra brown bantam 750 television producer estrange husband reunite dinner party first chapter 25 shopgirl steve martin hyperion 1095 young california woman capture attention old millionaire seattle first chapter 26 prince bride victoria alexander avon 699 regencyera london woman search royal match get tangled political conspiracy first chapter 27 true history kelly gang peter carey vintage 14 fictional confession infamous 19thcentury australian outlaw first chapter 28 shadow hegemon orson scott card tor 699 defeat alien invader childwarriors return troubled earth sequel enders shadow first chapter 29 commitment barbara delinsky warner 699 mother braindamaged infant help reporter feel frame murder first chapter 30 constant gardener john le carre pocket book 799 search kenya wifes killer british diplomat becomes target first chapter 31 amazing adventure kavalier clay michael chabon picador 15 novel follow adventure comic book superhero fight evil lurk trouble world first chapter 32 prometheus deception robert ludlum st martins 799 cia recruit former deepcover operative infiltrate secret intelligence group know directorate first chapter 33 wedding night jayne ann krentz mira 699 woman marry man rival family come suspect marriage setup first chapter 34 soul mountain gao xingjian perennialharpercollins 15 big partly autobiographical novel chinese nobel prize winner first chapter 35 together linda lael miller avon 750 unpublished novella three short story romance novelist first chapter
Independent Voice Hurt by a Culture of Secrecy,https://www.nytimes.com/2002/01/07/business/independent-voice-hurt-by-a-culture-of-secrecy.html,ireland rocket economic cultural boom last decade institution could guide transformation irish time nonpartisan unbiased approach time push issue fore progressive literate proeuropean voice capitalize historic role irelands paper record try shed staid reputation become sort fashion accessory newly affluent middle class stick briefcase backpack pocket everywhere downtown dublin advertising revenue hit record high foreign bureau expand nearly dozen one 1986 manhattan office overlook ground zero paper new york correspondent conor oclery write frontpage eyewitness report world trade center attack since 1960s grown together state irish time say dick walsh columnist join paper 1965 serve editorial steer committee end 1990s however quest growth go far november management announce loss 2001 would hit 23 million escalate 20 million 2002 reporter editor ad salesman printer rise near revolt news 35 percent work force 250 710 job would shed make difference extent loss emerge attention quickly focus irish time trust maj thomas bleakley mcdowell newspaper 78yearold patriarch major mcdowell manage director 1962 1997 create trust 1974 protect paper hostile takeover recent year become reclusive figure almost never see staff even continue serve chairman trust effective head paper major mcdowell wear threepiece suit use pocket watch monocle strike reporter relic bygone age response pressure staff public concern paper survival major mcdowell resign december without make comment paper finance difficulty emerge successful year irish timess history seem absurd 2000 profit 63 million revenue 113 million worried staff member reader idea fall advertising could threaten paper existence back 1974 irish time come within 10000 irish pound file bankruptcy even talk cut job staff member criticize management airwave even columns accuse executive line pocket go recklessly overboard capital spending whats heart really hubris say frank mcdonald assistant editor join paper 1979 report environmental issue sense invincibility construction 69 million printing plant pay entirely cash complete fall union demand delayed operation least late january glossy weekend magazine introduce compete rival irish independent lose 23000 week print new press irelandcom irish times awardwinning web site separate newsgathering publishing operation newspaper require separate staff increase cost unfortunate timing say editor conor brady interview office paper newsroom point cash reserve deplete downturn kick gutting paper lucrative property recruitment section major mcdowell guide irish time difficult period trust allow absolute editorial independence rare thing europe irish time trust also permitted culture secrecy odds modern standard accountability corporate governance issue come fore lurk background throughout good time say seamus dooley chief organizer national union journalist ireland series change announce last month eight trustee include major mcdowell daughter several close associate automatically sit board voting power five time regular director sole holder share trust major mcdowell entitle extra voting weight specific issue position trustee vote remove vote count one combine total trust lead many year come grips historical cost mr brady say tended indulgent newspaper major mcdowell mean annual salary 560000 chauffeur gardener even though daytoday responsibility financial restructuring may force irish time sell occupy tenant iconic building center dublin lease groundfloor print space retail store paper borrow pay wage november without irish time even irelands conservative mainstream often take issue paper liberal debate gender relation abortion diversity would feel loss way try hold mirror irish society mr brady say open window onto world outside island
Newark Stadium Bill Dies in Final Session,https://www.nytimes.com/2002/01/08/nyregion/newark-stadium-bill-dies-in-final-session.html,new jersey legislature lastgasp effort finance sport arena downtown newark entertainment complex meadowlands quietly abandon today lawmaker rush vote flurry bill final day session governorelect james e mcgreevey promise revive sport entertainment proposal take office proposal recently amend include 46 million finance soccer field harrison pay various sport facility zoos south jersey harshly criticize recent week mr mcgreevey warn would add state grow budget deficit nonetheless assembly speaker jack collins represent salem county part two others south jersey insist push measure today last day fellow republican would enjoy majority house early afternoon however clear vote mr collins withdraw mr mcgreevey take office jan 15 say today would press legislative leader pass new package bill finance stadium without expensive pet project append current proposal hop sign law summer new jersey net new jersey devil play continental airline arena meadowlands threaten leave state unless provide new arena current lease expire 2004 addition stadium bill last day legislative session feature assorted spending bill lawmaker pet project countless baleful farewell proclamation end career champion conservative social cause mr collins infuriate democrat refuse allow vote measure would make racial profiling crime new jersey bill bitterly oppose many state trooper mr collins also shelve bill would provide 50 million tax cut business hall state senate abortion opponent spend afternoon early even try muster vote need force referendum proposal would require girl 17 obtain parent permission abortion december parental notification bill pass general assembly threefifths majority senate also approve measure majority would ensure place ballot november late tonight measure withdrawn sponsor realize 24 vote threefifths passage without margin know super majority bill approve new legislature begin session tuesday democrat majority assembly senate split 2020 democrat republicans parental notification measure face much dim prospect close session also mark farewell donald difrancesco senate president past decade act governor since last january mr difrancesco retire although republican colleague deny opportunity deliver state state address tuesday speak joint session legislature today make visit chamber mr difrancesco also sign dozen bill include one require criminal background check foster parent plan spend 250000 establish permanent commission study italianamerican heritage mr difrancesco sign bill require computercoded driver license 2 19 hijacker sept 11 terror attack counterfeit new jersey driver license apparent goodwill gesture mr mcgreevey chastise act governor legislature propose expensive project lame duck session mr difrancesco also use conditional veto reduce price tag 135 million dam renovation proposal 7 million mr difrancesco state legislator schedule leave office 1159 tuesday new legislature swear tuesday afternoon state begin unprecedented week three others serve act governor new jersey constitution empowers senate president serve act governor senate split 2020 new session senator john bennett republican richard j codey democrat split week mr mcgreeveys inauguration next monday 90 minute mr difrancescos departure mr bennett swear attorney general john j farmer jr formally hold title act governor
"As the Governors Turn, Praise and Bipartisanship",https://www.nytimes.com/2002/01/09/nyregion/as-the-governors-turn-praise-and-bipartisanship.html,use brief stint governor office praise party legacy john bennett state senate president swear act governor afternoon one hour later deliver state state address proclaim decade republican rule leave new jersey strong prosperous place mr bennett serve act governor 84 hour use unusual moment spotlight laud record republicans seize control legislature tax revolt 10 year ago lose majority last november election also note accomplishment christie whitman whose second term officially end monday mrs whitman elect 1993 left office join bush administration last january lead state official cut tax repeatedly tenure also invest rebuild new jersey crumble public school preserve one million acre open space mr bennett say christine todd whitman often say strive make new jersey well place work live raise family mr bennett say thanks direction set new jersey well place mr bennett speech part whirlwind week state capitol one legislative session end new legislature swear four people serve governor eight day new jersey lieutenant governor quirk state constitution allow senate president complete unfinished term governor mr whitman leave become administrator environmental protection agency senate president donald difrancesco assume role act governor mr difrancesco drop governor race seek reelection senate legislative term end 1159 today role act governor pass incoming senate president complicate matter last november election leave state senate deadlocked 2020 mr bennett share title senate president richard j codey democrat man serve act governor half week james e mcgreevey democrat schedule swear monday begin fouryear term acknowledge republican diminish role new political landscape mr bennett also sound decidedly bipartisan tone much address praise mr codey mr mcgreevey say eager work democrat cut property tax strengthen antiterrorism effort improve education fact mr bennett deliver address sign disarray new jersey republican postwhitman era mr difrancesco spend last year dual role senate president act governor ask deliver state state address kind valedictory address mr bennett refuse dismay many republican include several complimentary reference mr difrancesco call dear friend predecessor however awkward sendoff republican say reduced tax try preserve open space rebuild school like state new jersey also saw impressive growth whitman administration cut welfare role still analyst disagree whether improvement result state policy robust national economic boom 1990s keep reputation social moderate new jersey republican enact relatively restriction abortion right push tough sentence criminal megans law require resident notify paroled sex offender move neighborhood respectable record say david rebovich political science professor rider university look education area like school construction force take action court dont think theyll ever get much credit theyve do since election mr mcgreevey warn state face serious budget deficit less hour state state address end today mr bennett bask congratulation colleague friend family mr mcgreevey release terse letter urge week act governor refrain discretionary spending obligation resident state new jersey work collaboratively expend fiscal resource state write
"New Jersey Democrats Get Control, and Deficit",https://www.nytimes.com/2002/01/09/nyregion/new-jersey-democrats-get-control-and-deficit.html,extra money spend appetite raising today democrats trenton could least savor first day power 10 year result new jersey tilt toward democrat november democrat take control assembly split senate 2020 republican next week democratic governor james e mcgreevey sworn complete transition seventeen 19 new assembly member swear afternoon democrat group greet longtime speaker jack collins conservative republican rural south jersey successor albio sire west new york heavily hispanic city hudson county state urban county new speaker choke described familys flight cuba 40 year ago say closing muchas gracias america democratic leader say little today legislative plan however dampen state revenue shortfall expect approach 2 billion end fiscal year june three priority richard j codey leader democrats new senate say interview first budget deficit second budget deficit third budget deficit mr codey serve act governor three half day later week plan announce recertification official accounting state revenues sunday lead mr mcgreevey democrat hound act gov donald difrancesco recertification since november election democrat withdraw support many spending measure lameduck legislature still support 355 million sport arena newark aid camden proposal die legislature close day mr mcgreevey also announce support newark arena lose support legislation weigh new unrelated project many add mr collins democrat make clear intention raise tax last democratic governor jim florio push big tax package legislature 10 year ago democrats lose house 1991 governor seat 1993 democrat comfortable 44to36 majority assembly though division senate promise complicate party plan already republicans favorite idea derail give propose constitutional amendment require notify parent minor seek abortion example measure die late hour old legislatures final session last night since new democratic leader say inclined take hand traditional democratic constituency like education labor group felt shut year look forward new session jeff tittel president new jersey chapter sierra club say best shape weve since 1990 mr tittel work democratic assemblyman 1970s return trenton environmental advocate republican era say hop democrat likely republican live city would bring another kind change think youll start see thing happen trenton night
New French Law Will Counter 'Right Not to Be Born' Ruling,https://www.nytimes.com/2002/01/10/international/new-french-law-will-counter-right-not-to-be-born-ruling.html,paris jan 1 parliament adopt bill today circumvent controversial court decision order financial compensation severely handicap boy medical error allow born new law draft liberal party leader endorse govern coalition forbidden seek damage simply bear though parent still able seek indemnity cost limited case pass bill emergency session government hop bring end yearlong legal moral controversy set case nicolas perruche whose congenital defect become clear soon birth january 1983 ruling case 18yearold hear speak largely blind cause uproar doctor jurist disable people say establish first time right born france high court later uphold rule support group handicap call ruling demean disabled ethicist say encouraged eugenics make likely doctor would recommend abortion slightest sign problem pregnancy last week french doctor reel rise insurance premium begin refuse carry routine ultrasound scan pregnant woman say could sue disabled baby bear despite new legislation dr guymarie cousin secretary general national syndicate gynecologist obstetrician say could promise 2400 member would back work friday new law good law dr cousin say answer ethical problem still issue need think dr cousin say union still want write document clearly spelled doctor obligation system inform patient prenatal test fact could eliminate risk disability nicolas perruches fragile life little contact world around heart weak move carry put wheelchair problem begin 1982 mother josette month pregnant find 4yearold daughter cover red spot child diagnosed german measles mrs perruche tell doctor infect abort child rather risk give birth severely handicap child mrs perruche underwent two blood test two week apart accord court document test contradictory instead pursue question doctor assure mrs perruche safe go pregnancy later blood test would show lab make mistake within two year mrs perruche suffer mental breakdown require psychiatric care today boy cared government institution spend alternate weekend divorce parent 13 year litigation court rule nicolass parent entitle 68000 250000 go cost care series appeal france equivalent supreme court apparently award much high undisclosed sum damage boy family although lawyer familiar decision say court never use word wrongful birth rule widely interpret establish concept two subsequent ruling award damage similar case parent disabled child argue disability detect would choose terminate pregnancy
Princeton Wins Permission To Proceed With Deer Hunt,https://www.nytimes.com/2002/01/10/nyregion/princeton-wins-permission-to-proceed-with-deer-hunt.html,princeton official permission today proceed second annual hunt thin deer population state judge lift restrain order obtain two week ago animal right advocate town hope kill many 400 deer year use professional hunter shoot tree stand open area populate area trap deer kill slaughter bolt brave action township committee take realize reduce deer population begin say mayor phyllis l marchand news conference afternoon judge neil shuster state superior court lift restrain order judge hold request heard court hearing lawsuit bring township last year hunt state court appeal carl mayer former township committeeman lawyer hunt opponent say group would appeal lift restrain order also say merit group argument kill method dangerous cruel yet hear judge rule technical issue get merit confident prevail mr mayer say confident court go allow assault rifle range 25 mile use township 195 square mile like several community northeast princeton many deer often enter suburban yard stray paths driver issue split township like fault line angry driver homeowner one side animalrights defender appeal less violent way kill deer divisive issue reflect poll suburban resident release tuesday rutgers university among thing survey find large majority respondent agree many deer new jersey fully half agree either strongly somewhat strongly animal life sacred human being deer management unbelievably controversial issue like abortion say bruce drake wildlife investigator rutgers help conduct survey part research deer management issue princeton mostly wealthy community many large piece private wooded property mayor marchand say hope township experience may guide others hunter work white buffalo private wildlife management firm hire township shot 324 deer princeton last winter company hire reduce town deer population 400 next five year total estimate 1600 anthony j dinicola founder white buffalo dispute accusation shoot endangers human news conference today say hunter work night would shoot deer elevate hunting platform note method use last year without accident mr dinicola also say slaughterbolt method kill deer catch net quick bullet although admit impossible use net system without put animal stress capture subdue mr dinicola say misinformation hunt pervasive mr drake rutgers say alternative kill favored opponent princeton hunt include roadside reflector keep deer road chemical prevent procreation either still development proven effective thomas poole member princeton deer committee citizen advisory group report today number road accident involve deer drop last year first round hunt first time year also say reflector effective since 11 61 cardeer collision count two month last year occur two mile road reflector instal people opposed hunt maintain township instal right kind reflector fail keep clean
France Bans Damages for 'Wrongful Births',https://www.nytimes.com/2002/01/11/world/france-bans-damages-for-wrongful-births.html,french lawmaker adopt bill today would effectively strike court ruling order financial compensation severely disabled boy medical error allow born french government hope measure bring end legal moral controversy trigger case nicolas perruche whose congenital defect become clear soon birth january 1983 mr perruche hear speak mostly blind mother exposed german measles pregnancy doctor advise blood test indicate safe continue pregnancy france high court upheld compensation ruling last year cause uproar among doctor jurist disable people saw establish right bear support group disable people call court ruling demean ethicist say encouraged eugenics make likely doctor would recommend abortion slightest sign problem pregnancy bill pass overwhelming margin emergency session national assembly would forbid seek damage simply born parent would still able seek indemnity cost limit case last week french doctor outrage court rule reel increase malpractice insurance premium begin strike sort refuse carry routine ultrasound scan pregnant woman say could sue disabled baby bear dr guymarie cousin secretary general national syndicate gynecologist obstetrician say could promise 2400 member union would back work friday parliament action new law good law dr cousin say answer ethical problem still issue need think dr cousin say union still want write document clearly spell doctor obligation describe system inform patient prenatal test could eliminate risk 1982 mr perruches mother josette one month pregnant find 4yearold daughter cover red spot child diagnosed german measles mrs perruche tell doctor infect want abortion rather risk give birth severely handicap child mrs perruche underwent two blood test two week apart accord court document test result contradictory instead pursue question doctor assure mrs perruche would safe go pregnancy later retest would show lab make mistake blood test within two year mrs perruche suffer mental breakdown require psychiatric care 13 year litigation court rule nicolass parent entitle 68000 250000 go cost care series appeal france equivalent supreme court apparently award much high undisclosed sum damage boy family today mr perruche cared government institution little contact world around heart weak move carry put wheelchair although lawyer familiar decision say court never use word wrongful birth rule widely interpret establish concept two subsequent ruling award damage similar case parent disabled child argue disability detect would choose pregnancy terminate bill pass national assembly today schedule go senate jan 22 body little power block even significantly change measure
