title,link,text
"O'Connor Regrets Quick Tongue, But Still Loves Leading the Flock",https://www.nytimes.com/1997/01/01/nyregion/o-connor-regrets-quick-tongue-but-still-loves-leading-the-flock.html,regret allow drawn partisan political battle like one touch criticize geraldine ferraro abortion regret denounce salman rushdie without even read satanic verse john cardinal oconnor say regret arrogant talk incessantly everinsatiable news medium offering opinion subject knew little say dumb thing say forceful influential archbishop new york generation press could ask satellite mar would give answer approach 77th birthday jan 15 cardinal sound much like man prepare close career two year beyond official retirement age bishops reason enough introspection despite periodic eruption speculation future cardinal plan go anywhere yet still love job feel fine note assignment vatican 1997 future pope ask stay past 75th birthday say anything retirement succession know absolutely nothing say cardinal there nothing hide could even year 2000 long health hold could leave tomorrow could leave tomorrow whenever retirement come cardinal behind ahead surely reason contemplative mood sit office catholic center first avenue 55th street large quiet room green blue reflect candidly nearly 13 year leader 18 million roman catholic new york archdiocese tenure include many turbulent year revere revile strong view hesitate express harsh even truculent term second thought view traditionally conservative position abortion gay right sentiment unreconstructed liberal welfare immigration capital punishment say worried country punitive direction welfare cut antiimmigrant measure regret popularity death penalty worry social service health care cut cardinal question sincerity call welfare cutter deny welfare abuse exist enough abuse exist justify cut without transition period become dependent government ask dont think say create day robber baron create survivalofthefittest society society social evolution country look quick fix say cite death penalty another example tough church today say day think church count preach unpopular position view strongly hold ever today judicious express indulge inclination speak cardinal believe paved way misinterpretation exploitation political opponent criticize blame hadnt say say couldnt misinterpret exploit say recall every sunday 1015 mass press corp would come swooping end would ask everything sun well know everything sun would dutifully give answer say dumb thing example regret call mr rushdie satanic verse terrible affront islam 1989 though read novel excerpt comment say watch church say cardinal outspoken way may side effect overshadow priestly charitable pursuit effective certainly become high profile bishop country say rev thomas j reese jesuit scholar senior fellow woodstock theological center washington part new york medium locate part due personality talent enable use medium pretty well remark often draw headline 1984 say m ferraro democratic candidate vice president wrong say churchs position abortion monolithic say cardinal express regret incident way m ferraros opponent gleefully make use observation former gov mario cuomo one cardinal old spar partner say surprised hear cardinal regret dont think anything inappropriate mr cuomo say extent feel get involved argument politician understand uncomfortable feeling cleric dont think regret spoken job give guidance cardinal say talk people run political office say avoid politics meet bob dole last fall interpret nod direction republican nominee president clinton vetoed legislation bar lateterm abortion invite alfred e smith memorial dinner overtly politicize charitable event hold every fall dissect way kremlinologists use scrutinize pravda mr dole invite smith dinner either try make decision look le partisan failure invite president direct response veto cardinal confirms political act sigh would like say would reduce severely contact political world cup tea issue establish determined political world day cardinal give few press interview news conference mass instead spending time parish use wish do sooner even wish spend past year radically different way think move lived poor parish poor section south bronx central harlem east harlem rather live swanky house attach cathedral cardinal oconnor say would wise continue travel vatican month let voice hear albeit much selectively predecessor cardinal cooke saint private man never deal press say several confrere maybe do dont know dont know would well interrupt laughed dont know say guess give temperament would many dumb thing
"New War Zone, New Tactics",https://www.nytimes.com/1997/01/02/arts/new-war-zone-new-tactics.html,birth pang ru486 accompany political religious ideological pang reach screen tomorrow night abortion pill although producer heart woman take drug would take available report give ample attention argument emotion try stop use begin france discovery mifepristone 1981 discoverer dr etienneemile baulieu explains ru486 take first second month pregnancy prevents development fetus another drug take 48 hour later bring miscarriage appeal woman want end pregnancy plain surgery great privacy advocate also contend take pill instead submit operation woman take direct responsibility action fervent opponent however invite method see kill human insidious program give considerable attention campaign prevent drug market threat boycott ru486 also product even clothe make corporation involve proved successful enough discourage american company time antiabortion force washington manage slow approval drug despite testimonial american medical association health organization hour lose focus intensity conflict come highpitched language two side familiar antiabortion protest often verge violence time leapt verge drug supporter call moral property woman opponent call morally repulsive clinton administration arrival 1993 appointment dr david kessler head food drug administration signal friendly attitude washington september fda grant conditional approval drug population council nonprofit contraceptive research group take pill market plan make available united state year without make prediction abortion pill leave impression drug legal acceptance may well change nature protest abortion particularly demonstration clinic use horrific picture commit antiabortionists hear may mean shift tactic change image operating table pill could mean lessen personal passion many american must hope political passion swirl issue since day roe vs wade abortion pill pb friday night 10 channel 13 new york produce marion lipschutz rise rosenblat production paradise production present whyytvphiladelphia whyytv david othmer vice president station manager nessa forman vice president communication david rubinsohn director broadcasting
NEWS SUMMARY,https://www.nytimes.com/1997/01/02/nyregion/news-summary-996548.html,international a39 israeli wound 6 arab hebron israeli soldier history mental problem open fire crowd palestinian market hebron wound six arabs agreement transfer power palestinian delay a1 familiar pattern hebron familiar pattern violence seem verge erupt hebron israeli soldier overpower israeli gunman army vehicle roam street enforce curfew a9 hebron gunman mentally ill unlike jewish extremist resort violence oppose peace deplore israeli soldier spray hebron bullet seriously unbalanced man mental problem a8 seven hostage release peru although negotiation end hostage crisis residence japanese ambassador peru appear stalled leftist rebel release seven hostage continue hold 74 captive a1 nato culture king hungary eager join nato participation joint exercise nato troop teach cultural attitude late weapon great impediment join nato a3 mandela prison museum prison south african president nelson mandela spent 18 year museum a7 singapore election campaign end threat lawsuit a4 seoul journal korean dog grace hearth kitchen a4 national a1216 northwests weather worry temperature rise northwest weather worry shift recent barrage snowstorm flood mud slide cause heavy rain melt snow a1 pressure gingrich vote news analysis timetable set house weigh newt gingrichs fate put new pressure republican lawmaker must decide virtual vacuum whether retain speaker a1 sign bygone era decade see rock city barns signature american south icon homespun hokey success interstate highway push old u highways barn beaten path a12 revitalize st louis official st louis face grow number crumble landmark building downtown say citys revitalization depend quickly get rid building immediate use develop new structure make downtown thrive a12 another victim gulf war still know whether exposure chemical weapon cause health problem report gulf war veteran denial exposure occur clearly injured pentagon credibility a14 servicewomans health problem persian gulf war a14 two arrested slay circumstance michigan doctor kill last may seem indicate slay anything random today police say random charge young couple firstdegree murder a16 nazi guard neighbor differ kansas city kan neighbor michael kolnhofer accused nazi concentration camp guard say friendly give man others recall menace man would walk neighborhood drink tumbler vodka a16 metro report b14 business digest c1 artsentertainment b1321 many movie hit b13 music best cd 1996 b13 new year eve concert b13 book gay conservative b20 television abortion pill b21 sport b612 columns rhoden sugar bowl b7 anderson frank torre b7 football ohio state beat arizona state rise bowl b7 football cowboys try focus game b7 spurrier soften stance late hit b8 tennessee beat northwestern citrus bowl b8 steelers shun convention quarterback b9 holmgren favre grow together b10 ski 73yearolds remarkable streak b11 home section c3744 design hangover shape thing go c37 house proud olivia goldsmith robber bridegroom c37 lunch wes craven c37 keep color photo bright fadefree c38 current c39 obituary b5 editorialsoped a1819 editorial delay vote speaker prison term tibet tina rosenberg foster care letter william safire remember larry james chace safe sound jonathan schorr give oakland school break william l silber blind faith fed chronicle b4 bridge b21 crossword b18
A Brand-New Calendar's Rhythms,https://www.nytimes.com/1997/01/04/us/a-brand-new-calendar-s-rhythms.html,week calendar people hang favorite illustrate calendar 1997 wall scribble crucial phone number pocket calendar along birthday anniversary urgent deadline trust memory entry transform blank page milestone job family life week ago religion news service send first calendar religious event holiday meeting 1997 incomplete barebones list update expanded journalist month month nonetheless something plot outline reflect number story american religion diversity theological turmoil political involvement next weekend example impact islamic law personal social identity topic symposium university chicago ramadan muslim month fast prayer also begin weekend week later boston site major conference future buddhism united state day president inauguration coincides martin luther king jr day anyone need clear reminder complicate interplay religion political change american life annual antiabortion march life washington day later annual convention national religious broadcaster anaheim calif day calendar new year pointer toward nation religious diversity list bahai new year feast nawruz new light march 21 date vernal equinox muslim new year ra alam day first month muharram begin islamic lunar calendar fall year may 8 9 depend new moon sight calendar note new year tamil hinduism southern india april 13 also list festival diwali oct 30 year celebrate new year day many hindu region india list jewish new year rosh hashanah oct 1 first day tishri seventh month jewish lunar calendar one tradition hold god create universe date equal weight rosh hashanah major holy day jew ras alam minor one muslims divide time sacred rhythm provide counterweight calendar americans live school year four quarter business year football baseball season part sacred rhythm calendar show involve interval fast selfexamination ramadan course also christian lent begin year feb 12 ash wednesday eastern orthodox march 10 list 19day fasting period observe bahais march finally yom kippur oct 10 alongside endure pattern calendar signal contemporary controversy meeting interfaith center corporate responsibility example well fall road victory conference christian coalition list national meeting celebrate gay lesbian commitment ministry within episcopal church point another topic continue agitate religious group indeed episcopal church hold onceeveryfouryears general convention july 1424 almost certainly see effort reverse de facto permission give episcopal bishop ordain noncelibate homosexual candidate priesthood church panel last year refuse discipline retire bishop walter righter exactly another delicate topic church unification consideration episcopal gather well biennial churchwide assembly evangelical lutheran church america nation large lutheran group body vote concordat agreement would allow member two church share holy communion together would make episcopal priest lutheran pastor equally eligible officiate call head congregation either church lutheran assembly schedule aug 1420 vote parallel lutheranreformed formula agreement would establish similar unity presbyterian reform church america united church christ take together two pact would link three major christian tradition emerge reformation church must add constitute decline segment american believer full panoply nation religious life suggest calendar list meeting religious govern body elect officer determine policy celebrate faith fastgrowing pentecostal group like church god christ nov 311 assembly god aug 510 national conference catholic bishop june 1921 nov 1013 conservative southern baptist convention june 1719 moderate cooperative baptist fellowship week later national baptist convention large africanamerican denomination sept 812 reform judaism union american hebrew congregation oct 29nov 2 united synagogue conservative judaism nov 913 islamic circle north america july 46 islamic society north america ministry w mohammed aug 29sept 1 thats smatter
"Before the Court, the Sanctity of Life and of Death",https://www.nytimes.com/1997/01/05/weekinreview/before-the-court-the-sanctity-of-life-and-of-death.html,agree three month ago rule constitutionality two state prohibition physicianassisted suicide terminally ill supreme court put center profound national debate wednesday justice hear two hour argument case bring fascinate array brief express passionately held view issue life death brief make clear case transcend question due process equal protection provide legal framework fervor rarely see court brief explore question medical practice mean death relationship individual state addition brief submit party two case state washington new york one hand physician challenge law behalf die patient 60 friendofthecourt briefs hundred individual organization file record compelling array voice perspective reach supreme court many year universal agreement brief question whether state must sanction physicianassisted suicide momentous one deep disagreement nearly everything else side doctor bioethicists religious viewpoint supporter among people disability come face face question court address week point context two federal court unite state court appeal second circuit manhattan ninth circuit san francisco rule separate decision last year new york washington longstanding prohibition physicianassisted suicide unconstitutional vacco v quill new york appeal washington case washington v glucksberg court due decide case early summer two precedent figure prominently briefs cruzan v director missouri department health 1990 decision recognize limited constitutional right refuse unwanted medical treatment plan parenthood v casey 1992 case reaffirm constitutional right abortion relationship right assist suicide right abortion implication supreme court ruling case abortion precedents one many point contention brief excerpt linda greenhouse define one life question court whether constitution give terminally ill people right commit suicide doctor help whether government stake protect life strong enough outweigh whatever individual right may exist right force die unendurable suffer agony involve constellation interest interest recognize court previous case one among profound may hold human constitutional dimension hold decision issue case less significant less firmly ground liberty clause decision whether bear beget child use contraceptive send one child private school would irreparable damage court commitment principled exposition constitutional right timothy quill rochester doctor bring new york case others court believe assisted suicide constitutionally protect like abortion intimate personal part right define one concept existence claim lead absurd result decision need personal intimate qualify constitutional protection number interest entitle constitutional protection beyond scope state regulation large indeed decision use hallucinogenic drug recreation engage consensual duel sell one body prostitution number equally personal intimate activity currently subject state prohibition would constitutionally protect furthermore fact choice intimate personal enough guarantee protection 14th amendment assert right commit suicide could plausibly confine terminally ill decision commit suicide fail business family tragedy would seem intimate personal decision commit suicide base reason reason united state catholic conference religious group spiritual dimension well individual attitude toward suffer whether seek final relief suffer respect similarly difficult intimate issue court observe casey suffering endure pregnant woman range anxiety physical constraint pain must bear intimate personal state insist continue pregnancy term womans decision whether continue end pregnancy must therefore shaped large extent conception spiritual imperatives logic applies decision end one suffer terminal illness hasten one death decision intimate personal 36 religious group leader scholars clinton administration brief file united state solicitor general office acknowledge individual constitutionally significant interest control fate conclude government interest prohibit suicide strong competent terminally ill adult constitutionally cognizable liberty interest avoid kind suffering experience plaintiff case liberty interest encompass interest avoid severe physical pain also despair distress come physical deterioration inability control basic bodily mental function terminal stage illness nevertheless override state interest justify state decision ban physician prescribe lethal medication state interest high order prohibit physician assist purposeful take another person life united state state oregon also urge court uphold new york washington law assist suicide even though oregon 1994 become first far state legalize physicianassisted suicide terminally ill adult whether state may permit terminally ill individual seek physician assistance clearly different question whether state must notion physicianassisted death least terminally ill matter personal choice push u odds traditional value pull u offer possible solution one heartbreaking presentday reality issue new collective dialogue recently conceive possible aspect personal liberty stuff fundamental interest conclude otherwise require radical departure settle precedent interpret due process clause application precedent state oregon history counsel history always serve side common law many instance state statute prohibit suicide assist suicide time revolution time 14th amendment ratify fact notwithstanding ninth circuit research popular opinion one state today prohibits assist suicide moral tradition law uniformly condemn practice simply inaccurate say right assist commit suicide liberty indeed proud history prohibit dangerous conduct catholic health association petitioner stress long tradition prohibition suicide include penal law date founding country law derive time death rarely precede long period physiologically degenerative suffering case court however involve degenerative death creature modern medicine therefore decide historically clean slate group bioethicists include professor lawyer doctor court long reject view due process clause protect practice historically permit state right use contraceptive right choose abortion right marry person another race right free statemandated segregated schooling among right protect due process clause despite long history statute deny right center reproductive law policy center reproductive law policy advocate abortion right address ninth circuit reason right physicianassisted suicide flow directly court decision plan parenthood v casey reflect concern right abortion could weaken supreme court reject ninth circuit conclusion brief try disentangle two right support group oppose right also seek uncouple two issue unlike freedom issue decision choose abortion deep connection woman ability shape family life role american society difference couple history discrimination woman justify different standard review support different result indeed court need even consider abortion case decide case washington statutes constitutionally applied respondent court bodily integrity autonomy precedent include court decision concern individual constitutionally protect freedom hasten death cruzan v director judgment court appeal must affirm center reproductive law policy must recognize majority justice casey indicated belief underlie case roe v wade either incorrectly decide sufficient doubt regard correctness refrain reaffirm original fundamental liberty ground rather caseys majority form need respect principle stare decisis ring reaffirmation fundamental right 20 year earlier make casey tenuous foundation mint new fundamental constitutional right ninth circuit also base hold upon cruzan v director missouri department health court hold competent person protect liberty interest refusing unwanted medical treatment even refusal inevitably result death narrow statement ninth circuit conjure broad right hasten one death ninth circuit reason flaw liberty interest discuss cruzan necessarily limit refusal unwanted medical treatment institute public affair union orthodox jewish congregation america rabbinical council america many support new york washington law speak danger overrule decision state legislature sublime arrogance judicial pronouncement highlight danger allow court set social policy defiance legislatures referenda basis often illinformed philosophical intuition court join low court create right assist suicide neither congress state able explore contrary policy judgment prove misguided great injury do thousand vulnerable person every state union court bring acknowledge mistake reverse decision hand court reverse judgment debate issue proceed several state free pas law allow assisted suicide euthanasia circumstance safeguard may deem advisable senator orrin g hatch chairman senate judiciary committee representative henry j hyde chairman house judiciary committee representative charles canady chairman house subcommittee constitutiton state draw line individual right refuse unwanted medical treatment intentionally kill oneself without assistance balance national consensus represent statute majority state recognize individual right refuse unwanted medical treatment time reject affirmative act end life whether balance abandon line redrawn permit individual commit suicide without state interference redrawn yet permit assist suicide matter appropriately leave people decide duly elect representative initiative ballot principle federalism embody constitution require less 19 state commonwealth puerto rico kill let die line withdraw life support act directly cause death subject dispute show three separate brief excerpt file group relatives terminally ill people commit suicide solicitor general office six philosopher distinction law withdrawal life support physicianassisted suicide make sense suffer die family love one watch suffer natural die convulsion dementia similarly natural death starvation dehydration induce coma legal washington new york state second circuit conclude deaths natural doctor prescribe medication hasten death survive family member support physicianassisted die significant distinction remove artificial support thereby allow underlie disease progress inevitable end provide chemical kill someone one case cause death reasonably view underlying disease cause death view lethal medication important commonsense distinction reflect law least 40 state permit withdrawal lifesustaining treatment prohibit prescription lethal drug united state patient point view morally pertinent difference doctor terminate treatment keep alive wish doctor help end life provide lethal pill may take ready wish except latter may quicker humane philosopher ronald dworkin thomas nagel robert nozick john rawls thomas scanlon judith jarvis thomson disagreement whether true vulnerability lie pressure matter subtle cut one life short helpless make death legally available choice inevitably change way culture perceive final stage life death official option focus patient patient family doctor system do make patient life easy good death become approve social option patient system tend instead focus whether continued care worth senator hatch colleague even people die right hear wish act others might wish tell suggest even hint would dangerous suppose state may prevent ground know well citizen move yield particular advice suggestion exercise right make fateful personal decision good reply people may decide really wish would decide example free pressure others mr dworkin associate strand argument voice disabled many person disability exist state virtual terminality frailty physical condition specter death intimately weave together turn constitutional decision assert right live constitutionally disposable make virtual alien fundamental right protection life would hang single thread resolve keep leave far less secure internal external pressure give away right unjust advantage others end conditionbased rule favor assist suicide would pour constitution poisonous concoction warmhearted misguided pity coldhearted utilitarianism stand benefit constitutional policy right live vulnerable person reduce alienable interest person terminal condition bent suicide regardless constitution hold costconscious society seek way ration generosity national catholic office person disabilities knight columbus strong liberty interest terminally ill individual control circumstance death diminish state interest interfere decision derive autonomy make decision little remain life fact circumstance disable population whole far less ideal country likely never perfect justification deprive terminal illness right end suffer individual entirely capable make rational decision gay mens health crisis lambda legal defense education fund five prominent american disability heal profession doctor see duty patient conflict way power assist intentionally take life patient antithetical central mission heal guide medicine nurse power health care professional want could control establish right physicianassisted suicide would create profound danger many ill person undiagnosed depression inadequately treat pain physicianassisted suicide rather good palliative care could become norm american medical association 45 medical society petitioner argue principle doctor intentionally harm patient trumps ethical consideration support physicianassisted suicide take unreasonably narrow view may constitute harm patient suffer irremediable severe pain confront imminent unavoidable death patient death may constitute harm available relief true harm may lie compel either continue unnecessary suffer end one life lonely violent manner american medical student association coalition medical professional even hospice professional advocate die see dilemma immediate way agree medical profession policy maker enhance availability comfort care establish standard care die patient however hospice palliative care always relieve suffer patient pain overwhelming focus anything beyond unremitting suffer life become nothing pain patient appear attain relief sedation heavy function interact anyone life consist merely lying inert patient reject intolerable coalition member treat patient whose distress physical symptom severe manage observed patient wish hasten death coalition believe desire fully competent rational choice coalition hospice professional court fail recognize final stage life may time profound opportunity terminally ill individual family hospice experience taught life end simply person suffers terminal illness treat end life meaningless court adopt unnecessarily static view unable accommodate changing nature life self court acknowledge die part normal process live life lifes stage present substantial opportunity personal growth development would recognize state interest preserve life even face terminal illness instead court adopt view die admit two possibility unrelieved misery assist suicide national hospice organization
NEWS SUMMARY,https://www.nytimes.com/1997/01/09/nyregion/news-summary-093130.html,international a311 concession serbia government president slobodan milosevic serbia acknowledge opposition party control nis serbias second large city opposition reject concession inadequate a1 friendly question albright senate hearing madeleine albrights nomination secretary state begin soft question coherent vague response promise rapid smooth approval air a1 clean water world challenge sanitation remain fundamental health challenge world today poor hygiene dirty water lead death million people year child a1 genocide court criticize international criminal tribunal rwanda soon conduct first genocide trial accuse widespread mismanagement pose test new head un kofi annan a3 france retaliates africa mutineer central african republic kill two french soldier president jacques chirac france authorize troops retaliate rebel decision criticize home a5 yeltsin hospital month quintuple bypass surgery president boris yeltsin russia hospitalize pneumonia a7 chinese leader health secret china secretive health 92yearold paramount leader deng xiaoping a10 balloon trip sandbag day embark balloon carry three crewman hop first make nonstop voyage around world force land sahara a11 lima journal peru prosperous japanese nervous a4 national a1218 b810 suicide debate court end two intense hour supreme court debate whether constitution give terminally ill people right doctorassisted suicide clear justice fascinate issue deeply engage argument a1 white house home shopping official inaugural memorabilia sale first time national audience special price minus ship handle act soon qvc cable shopping network a1 city council boycott four black member west helena ark city council walk meet nearly year ago back since say return receive equal treatment fair treatment fair disbursement fund a12 abortion breast cancer study may put rest longstanding concern danish researcher review fat 15 million woman find overall increase risk breast cancer among induced abortion a12 publish deal king estate time warner estate rev dr martin luther king jr announce multimilliondollar joint venture publish new book multimedia product contain relate work civil right leader a14 arkansas execute 3 prison official arkansas executed three men lethal injection lastminute appeal state federal court fail arkanasas governor last person could stop execution sat silent a16 new mystery simpson case j simpson lawyer inject new mystery civil trial today suggest one leather gloves evidence may one found police kill scene a16 study medical marijuana use one week denounce medical use marijuana white house say government would spend 1 million gathering scientific evidence effectivness medical treatment b10 metro report b17 europeans flock new york european immigration new york city surge 1990s level unseen since 1960s even dominican republic become entrenched citys large source immigrant a1 business digest d1 artsentertainment c1119 room serious theater broadway c11 new look big sleep c11 music opera verite c17 music 1800 concert c17 tribute jimmy heath c17 dance city ballet open new season c11 book new work sack c18 television original sin c18 junk science abc c18 sport b1118 home section c110 house garden new york city say c1 let feng shui life c1 vision simplicity new grist mill c1 obituary d19 editorialsoped a2021 editorial governor limit vision mute madeleine albright lazy justice letter william safire sell spectrum maureen dowd newt mean gustavo gorriti brink peru david kaplan gary simon dodger blue chronicle b6 bridge c17 crossword c18
INSIDE,https://www.nytimes.com/1997/01/09/nyregion/inside-086207.html,yeltsin hospital boris n yeltsin heart surgery november hospitalize pneumonia yesterday page a7 cancer risk find study find overall increase risk breast cancer among woman abortion page a14 timetable gingrich vote house decide newt gingrichs punishment ethic committee counsel report page b8
Big Study Finds No Link In Abortion and Cancer,https://www.nytimes.com/1997/01/09/us/big-study-finds-no-link-in-abortion-and-cancer.html,study may put rest longstanding concern danish researcher review fat 15 million woman find overall increase risk breast cancer among induced abortion danish study publish today new england journal medicine far large comprehensive base reliable data investigation conduct united state possible link breast cancer abortion say expert review data study show even woman two abortion likely never abortion develop breast cancer later strongly suggest abortion biological effect risk develop disease debate issue rag since 1980 theoretical concern raise interrupting pregnancy could leave many cell breast vulnerable cancer hormone late pregnancy cause mature dozen study produce inconsistent result show small increase risk show slightly decrease risk others show effect despite conflict evidence 10 state consider legislation require woman seek abortion inform procedure could increase risk develop breast cancer montana enact law editorial accompany report dr patricia hartge national cancer institute write danish study provide important new evidence resolve controversy previous investigation unable settle use data mandatory registry birth cancer case abortion maintain danish government researcher able eliminate serious potential reporting bias inherent nearly previous study possible link earlier study suggest abortion raise woman risk breast cancer much 50 percent rely interview breast cancer patient comparable group healthy woman report call casecontrol study subject bias introduce woman wellknown unwillingness admit abortion researcher long suspect cancer patient likely healthy people forthcoming potentially embarrass factor might contribute illness 1991 swedish study confirm woman breast cancer 50 percent likely healthy woman disclose prior abortion survey country show woman generally admit half abortion perform new study overcomes problem reporting bias plague many study past say karin michels epidemiologist harvard school public health danish study use registry rather ask woman abortion major strength important study apart size september m michels publish review evidence breast cancerabortion issue available point nearly 50 study conclude quality study inadequate permit conclusion relationship induced abortion breast cancer month later dr joel brind biochemist baruch college new york opposed abortion publish combine analysis 23 study say showed abortion increase risk breast cancer 30 percent also last year large casecontrol study involve 6888 woman breast cancer 9529 healthy woman direct dr polly newcomb university wisconsin comprehensive cancer center madison indicate weak positive association abortion whether induced spontaneous risk breast cancer study indicate risk slightly higher induced abortion spontaneous one prompt researcher suggest report bias may influence find previous study unite state describe large involved 200 300 breast cancer patient danish study analyze abortion history 10246 woman breast cancer among 1529512 danish woman bear april 1 1935 march 31 1978 analysis include births woman whether abortion stage pregnancy total 370715 abortion occur among 280965 woman study find woman likely develop breast cancer ensue year woman never abortion among 23 percent woman abortion first trimester however researcher find gradually increase risk breast cancer term abort pregnancy advance thus woman whose pregnancy terminate 18 week risk find nearly twice woman abortion 7 10 week pregnancy researcher head dr mads melbye epidemiologist statens serum institut copenhagen conclude although data statistically significant number woman secondtrimester abortion small warrant firm conclusion study do determine whether late abortion raise woman risk cancer
Abortion and Gulf War Studies,https://www.nytimes.com/1997/01/10/opinion/abortion-and-gulf-war-studies.html,two research report politically sensitive issue week one abortion breast cancer persian gulf war illness offer cogent reminder scientific study differ widely credibility authority abortion study largely disproved notion abortion cause breast cancer authoritative research yet issue survey large number woman use research design virtually eliminate main cause bias previous study contrast gulf war illness study suggest gulf veteran may suffer neurological impairment exposure multiple chemical preliminary suggestive cover small group veteran result may distort selective participation abortion study perform denmark go long way toward resolve issue cloud controversy decade long ago 1980 scientist theorize woman abort pregnancy may leave vulnerable breast cell deprive hormonal change late pregnancy prone become cancerous dozen study possibility show conflict result unfortunately virtually study mar likely reporting bias rely woman tell truth whether abortion study typically compare abortion history group woman breast cancer group comparable woman breast cancer victim subsequent research show far apt admit abortion presumably want give doctor relevant fact might help treatment woman less honest presumably consider abortion embarrass danish study get around inevitable bias rely official record rather testimony woman abortion legal denmark since 1973 mandatory registry keep births cancer case abortion danish researcher examine record 15 million woman 280000 abortion woman likely develop breast cancer woman never abortion uncertainty suggestion woman abortion second third trimester increase risk breast cancer number woman category small warrant firm conclusion danish work also challenge ground even registry fully eliminate bias woman recent abortion time develop cancer old woman may abortions registry start research need study show woman need shun firsttrimester abortion fear develop breast cancer study involve 249 gulf war veteran suggestive authoritative researcher university texas southwestern medical center survey veteran navy seabees unit health ask possible exposure chemical perform neurological test 23 ill veteran 20 healthy control find subtle difference neurological function conclude impairment may relate pesticide chemical warfare agent antichemical medication small size study possibility sick veteran participate undermines authority research multiple chemical exposure gulf war early stage require comprehensive followup perhaps comparable danish abortion study
NEWS SUMMARY,https://www.nytimes.com/1997/01/10/nyregion/news-summary-106208.html,international a311 pipe bomb tel aviv two pipe bomb explode within minute tel aviv wound 13 people prime minister israel threaten severe retaliation palestinian terrorist behind attack a1 gm vw settlement bring end feud two world large company volkswagen agree pay general motor 100 million settle lawsuit contend vw stole trade secret gm a1 winter doldrums russia news analysis bleak winter russia president hospital prime minister vacation pension soldier go unpaid weather cold a3 portugal nazi gold connection question gold loot nazis world war ii spread portugal wartime neutrality allow profitable trade germany later portugal secretly sell gold a10 nile source desert canal unveiling pharaohsized plan reduce egypt dependence old nile valley president hosni mubarak promise rout river water canal would make desert bloom a8 france seek good rapport president foreign minister france say eager meet american counterpart hop improve relation united state a10 turkey warn cyprus turkish official bellicose remark washington warn turkey attack cyprus a8 murder charge drownings three greek sailor charge murder drown 280 illegal immigrant asia aboard ship smuggle europe a10 police move seoul strike police send search office labor union issue subpoena strike leader south korean leader seek end nation large strike a4 nang rong journal experiment help thai village a4 national a1221 gingrich gop strategy day newt gingrich admit bring discredit house hold conference call republican leader house discuss partys immediate response charge bring ethic committee a1 gop delay ethics hearing respond barrage democratic complaint republican member ethic committee postpone hearing punish newt gingrich misconduct special counsel complete report a1 budget war begin republican congressional leader warn president rely gimmicks upcoming plan eliminate deficit a19 29 die plane crash commuter plane carry 29 people nosedived snowy field outside detroit kill everyone aboard plane way detroit metropolitan airport cincinnati go snowstorm dusk a1 even death relief state arkansas execute three killer wednesday night bring relief revenge perhaps someday peace relatives killer victim a1 red wine stave cancer grape red wine already herald potential prevent heart disease may also harbor potent cancer inhibitor accord new scientific study a17 kill beauty queen two week john bennett ramsey emerge basement home carrying batter body 6yearold daughter question kill child become murder mystery debate across nation a12 fundraiser triumph sour fundraiser lead democratic national committee raise 120 million accuse create problem force party return 15 million questionable donation a18 war general open file gen h norman schwarzkopf agree allow senate pentagon investigator examine personal war log clue make thousand persian gulf veteran sick a21 metro report b15 whitney seek sell land timber price property tax rise whitney family head marylou whitney doyenne saratoga race set proposed subdivide sell nearly third 51000 acre adirondacks a1 business digest d1 sport b814 basketball high school player charge hit referee b9 column vecsey coach sexual abuse b9 pro football b9 hockey kovalevs option injure knee b9 weekend c134 love affair village c1 child c34 theater scapin c1 stage c2 film relic c1 jackie chans first strike c3 turbulence c3 critic choice c7 inside c18 screw c22 dance altogether different series joyce c3 restaurant a26 art artist marketplace a22 art review a22 surrealist work alfonso ossorio a23 book two mr gladstone c34 obituary b67 editorialsoped a3233 editorial abortion gulf war study freeze approach cuba childabuse accuser letter rosenthal protest member anthony lewis perchance dream shelby steele indoctrination isnt teach william kittredge wild west notsonatural disaster chronicle b5 crossword c34
