title,link,text
SUSPECT SAID TO ADMIT BOMBING 4 ABORTION CLINICS,https://www.nytimes.com/1985/01/01/us/suspect-said-to-admit-bombing-4-abortion-clinics.html,21yearold construction worker confess bomb four pensacola clinic abortion perform federal agent testify today bond hearing also say evidence suggest belong secrettype organization united state magistrate robert crongeyer order suspect matthew j goldsby cantonment fla hold without bail say danger community tell u bomb four clinic say morris pelham agent united state bureau alcohol tobacco firearm pensacola robert hofer also agent firearm bureau testified authority find tshirts suspect home slogan protector code secrettype organization small membership mr hofer refuse name organization say investigation hold firearms violation mr goldsby arrest sunday charge violate federal guncontrol explosive law three bombing christmas day one last june federal authority say mr pelham say mr goldsby tell investigator act alone mr hofer say authority evidence people mr pelham testified mr goldsby tell agent use seven pound black powder make pipe bomb use four bombing tell u personally place device building mr pelham say agent testify mr goldsby say opposed abortion believe save one life do worthwhile felt god law follow man law mr pelham say magistrate set probablecause hear monday mother picket facility john burt director home unwed mother lead antiabortion protest say mr goldsbys mother rhonda goldsby picket abortion facility twice son join john r goldsby suspect father say see son two year theory bombing think religious conviction take sort terrorist extreme mr goldsby say strictly dont condone whatsoever bombing dec 25 three office one also bomb june 25 cause 375000 damage injury evidence conspiracy new york william h webster director federal bureau investigation say sunday agency would continue let firearm bureau handle investigation fbi say recently bombing could consider terrorist act therefore within jurisdiction bureau evidence work organize group conspiracy dan conroy director firearm bureaus miami office say today develop evidence would indicative national conspiracy mr goldsby face maximum penalty 100 year prison say stephen e higgins director firearm bureau washington final list charge await action federal grand jury jan 15 say susan novotny assistant united state attorney
WASHONGTON ABORTION CLINIC DAMAGED BY BOMB,https://www.nytimes.com/1985/01/02/us/washongton-abortion-clinic-damaged-by-bomb.html,bomb explode outside washington abortion clinic today midnight cause extensive damage death injury bomb late series attack abortion facility around country include three bombing florida christmas day two suspect hold case second suspect turn today announce afternoon washington bomb man telephone washington time afternoon claim responsibility bomb behalf army god east coast division warn attack would continue say next target would unidentified clinic ohio threat evaluate jack killorin agent bureau alcohol tobacco firearm treasury department say seriousness threat would evaluate authority ohio would alert 500 agent bureau say working case involve bomb arson attack abortion clinic total 30 since may 1982 federal authority say still sign attack abortion clinic coordinate say probably precludes use federal bureau investigation counterterrorist force investigation pensacola develop evidence would tie incident antiabortion bombing arson elsewhere country stephen e higgins alcohol tobacco firearm bureau say today william baker assistant director fbi say afternoon agency role combat attack abortion facility change fbi assisting policy remain say add fbi provide laboratory intelligence aid bureau alcohol tobacco firearm primary responsibility atf fine job say fbi assist dont see need yet change balance washington time decline discuss even confirm telephone call accord bureau alcohol tobacco firearm caller say army god responsible last night bomb bomb warn abortionist everywhere bombing stop also encouragement john goldsby brother florida tell keep faith also want give bureau something day final message two part next bomb ohio ohio abortion clinic bomb final part message happy new year army god east coast division three jail say lawenforcement official say believed army god consist entirely three men prison attack abortion clinic 1982 suggest others might appropriate name added appellation east coast division first suspect arrest florida case matthew j goldsby 21 yearold construction worker say federal official confess bomb four pensacola clinic abortion perform bureau announce afternoon second suspect pensacola bombing arrest identify james thomas simmons 21 year old resident cantonment fla attack 1210 hillcrest womens surgi center private clinic pennsylvania avenue southeast quadrant capital police say onestory brick building sustain extensive damage window shatter across street say suspect yet know type explosive device use
No Headline,https://www.nytimes.com/1985/01/02/nyregion/no-headline-188294.html,wednesday january 2 1985 international china new open door policy west way overcome legacy poverty backwardness ignorance country bring hundred year isolation accord deng xiaoping chinas preeminent leader make statement fellow communist party leader speech make public peking page a1 column 4 new arm control talk schedule next week geneva raise hope among many russian improved relation united state however soviet official seem approach ministerial talk cautiously a1014 pope call arm talk plan next week beam hope urge washington moscow realize share risk john paul ii also call effective system verification agreement a1113 sahara widen desert barrenness southward rate 6 12 mile year decade gradually incorporate sahel semiarid belt fringe 1984 bad drought record across africa sahel become sahara least next rainy season a135 national william p clark plan resign interior secretary return home california ranch spokesman mr clark say mr clark 53 yearold longtime associate president reagan played role troubleshooter several area administration succeed james g watt interior department november 1983 a16 hire temporary federal worker spur reagan administration receive few fringe benefit dismiss much easily career civil service employee government spokesman say new policy represent big change a15 law authorize gao review whether government contract properly award generate struggle white house congress administration instruct federal agency comply dispute provision law a1714 tax simplification plan propose treasury chill effect real estate investment despite uncertain fate economist predict plan enact would depress home value make many type new construction unprofitable a112 convict killer able hijack jetliner cuba monday night emerge lavatory pistol virgin island prison official say hijacker ismael labeet serve life sentence murder eight people fountain valley golf course st croix 1972 passenger arrive flght new york express anger three arm guard remove prisoner handcuff a123 doug flutie lead boston college 4528 victory houston 49th annual cotton bowl heisman trophy winner pass three touchdown first 20 minute trouble later complete 2 14 pass second half intercepted twice b136 fire destroy valuable painting art object manuscript include letter lincoln dickens museum evanston ill official say museum totally lose treasure fear lose worth 12 million another new year eve blaze destroy historic toll house restaurant whitman mass frame structure birthplace chocolate chip cookie 55 year ago a1215 abortion clinic blast bomb washington cause wide damage death injuries anonymous man telephone washington time claim responsibility a1513 compromise chicago budget total 19 billion adopt city council deadline week confrontation mayor harold washington opponent council key dispute much roll back property tax a1313 hope revival rhode island express edward diprete probusiness politician become governor a1614 metropolitan cut tax new york state start pay shortterm debt grow 4 billion accord citizen budget commission state chief fiscal officer comptroller edward v regan say enthusiastically support deficit reduction a11 seymour peck editor new york time 32 year kill car drive hit head car travel wrong way parkway 67yearold mr peck regard colleague superb editor critic teacher member entertainment world key advocate art b1012 jan 1 1985 ting first peter power first day back run track simone garveys first day without coffee juliana harkavays first day baby mother berta carelaharkavay labor 60 hour b112 page d1
RELIEF AND RECOMPENSE IN THE BHOPAL DISASTER,https://www.nytimes.com/1985/01/02/opinion/l-relief-and-recompense-in-the-bhopal-disaster-188420.html,editor least do victim disaster bhopal provide immediate effective relief usual legal procedure use would entail intolerable delay expense novel solution require regardless may legal right victim reasonably look relief two institution union carbide india addition good case make substantial contribution united state sympathy express tangible form lead industrial nation world would highlight willingness help unprecedented disaster occur others significant united state contribution nonaligned nation would also favorably affect political goal part world contribution three partner put common fund administer mixed indianamerican settlement commission set executive agreement two country distribution would make upon show injury cause disaster proof liability would unnecessary recourse ordinary judicial proceeding wholly inadequate purpose could thus avoid preliminary distribution could make help victim cope press problem american involve could work constructively toward repair damage rather force defensive adversarial proceeding han smite fuld professor law columbia university new york dec 21 1984
T-MEN ARE ON THE JOB IN CLINIC BOMBINGS,https://www.nytimes.com/1985/01/02/opinion/l-t-men-are-on-the-job-in-clinic-bombings-187088.html,editor oped article antiabortion vigilantes warren hern dec 21 recklessly false irresponsible new york time print indeed suggest abortion bombing almost sanction reagan administration single fact federal bureau investigation agency involve investigation abortionclinic bombing dr hern mistakenly conclude violent abhorrent act condone administration dr hern bother make even preliminary inquiry would discover reagan administration place extremely high priority solve abortion clinicbombing case outset would also learn substantial progress make fbi primary lawenforcement jurisdiction case treasurys bureau alcohol tobacco firearm atf conduct investigation alone possess specific statutory authority federal crime involve arson explosive explosive device well extensive expertise field notably day dr herns article appear curtis anton beseda sentence federal court 20year prison term multiple bombing abortion clinic washington state fact 25 abortionclinic bomb incident last two year third already solve conviction strong sentence obtain success difficult case result thousand investigative hour atf expend high level participation support receive state local police fire department commitment federal state local level applies well remain case incident might arise future let one doubt president reagan administration deplore violence direct abortion clinic indeed use violence cause case vigorously investigate prosecuted full extent law john walker jr assistant secretary treasury enforcement operation washington dec 21 1984
2 WOMEN CHARGED AS ACCESSORIES IN BOMBING OF 3 ABORTION OFFICES,https://www.nytimes.com/1985/01/03/us/2-women-charged-as-accessories-in-bombing-of-3-abortion-offices.html,federal agent today arrest wife fiancee two men already charge christmas bombing three medical clinic offer abortion service two woman charge accessory earlier today one men jam thomas simmons 21year old glass company worker turn police new year day deny bond hearing federal magistrate man matthew j goldsby 21 construction worker also deny bond arrest sunday agent bureau alcohol tobacco firearm testify today hear mr simmons say instructed god carry bombing united state magistrate robert crongeyer call bombing act terrorism say would deny bail case mr simmons felt divinely inspire break law act terrorism decry irrespective sincerity defendant beliefs bombing act terrorism design create fear magistrate say simply way people express viewpoint country mr simmonss wife four month kathy 18 charge four count aid predawn attack abortion clinic office two gynecologist release care mother await hear next week please let know jimmy isnt bad boy ruby menard mr simmonss mother tell reporter federal courthouse today please let wouldnt hurt anyone mr simmons turn authority tuesday two day matthew j goldsby 21year old laborer take custody bomb investigator mr goldsby also hold without bond fourth person charge bombing kaye wiggens 18 mr goldsbys fiancee investigator say like mr simmons help buy material make bomb witness assembly also release family await proceeding case upright cleanliving citizen four defendant describe upright cleanliving citizen paul shimek jr attorney defendant except mr goldsby say god speak save innocent life unborn child mr shimek say interview one onone relationship jesus christ respond revelation four member assembly god church pensacola active youth fellowship prayer meeting live cantonment suburb pensacola two men accuse assemble plant bombs one injured explosion total property damage three site estimate 375000 second attack lady center inc pensacola womens health counsel center offer pregnancy test abortion service since 1974 build heavily damage bomb last june antiabortionists picket center link attack dan conroy special agent charge miami office alcohol tobacco firearm bureau say today evidence link pensacola bombing similar attack abortion clinic elsewhere country federal agent testify mr simmons hear morning mr simmons cooperate fully investigator furnish evidence perpetrator investigator would know say defendant even draw diagram bomb time device mr shimek attorney say federal agent able trace mr goldsby purhcases make black powder local supply house last month theyve tell investigator mr shimek say client another characteristic feel theyve get tell truth something build
GRAHAM SAYS POLITICAL CLERICS 'WENT TOO FAR',https://www.nytimes.com/1985/01/03/us/graham-says-political-clerics-went-too-far.html,rev billy graham say yesterday fellow christian minister evangelist go far get involve partisan politics 1984 presidential election political arena think pastor evangelist go far point view leave right say mention among others rev jerry falwell head moral majority strong supporter president reagan rev jesse jackson run unsuccessfully democratic presidential nomination however mr graham say way feel lead im go debate position get involve partisan politics say role urge social issue time 66yearold baptist preacher add evangelist duty get involve social issue appearance united state soviet union last three year mr graham make nuclear disarmament 1 social concern 1984 presidential campaign mr graham travel call worldwide christian crusade stop include england south korea soviet union mr graham preeminent american christian evangelist decade make comment election interview yesterday room marriotts essex house return home montreat nc last night brief visit new york count mr graham intimate seven president friendship richard nixon probably widely publicize often conduct religious service nixon white house serve occasional adviser mr nixon however mr graham say intimacy president confuse partisan position friendship nixon suppose time assume friendship president get involved partisan politics mr graham say reference mr nixon really never endorse political candidate intend future add wife ruth close family friends president reagan wife nancy 30 year yet add president reagan vice president bush would never expect take side endorse disagree lot policy say last three year mr graham set apart many american evangelist stress nuclear war issue interview yesterday say agree conservative evangelist abortion outlaw prayer school permit added interested peace issue issue evoke much emotion doubt theyll ever amendment abortion issue add doubt theyll ever amendment prayer issue dont think theyre go fool constitution area nuclear war say church great opportunity challenge ever concern nuclear threat people world today search god time human history say feel nuclear threat hang another focus mr graham recent year train evangelist 5000 evangelist around world attend conference sponsor amsterdam 1983 say expect twice many conference 1986 mr graham whose 12 book sell 12 million copy complete new book standard evangelist book say ive try lift standard evangelist sometimes standard drop think biblical standard book preach gospel conduct finance responsible manner limit political involvement mr graham call new evangelist successor say plan slow retire im go quit preach god stop say
U.S. ASSERTS CLINIC BOMBINGS AREN'T WORK OF SINGLE GROUP,https://www.nytimes.com/1985/01/03/us/us-asserts-clinic-bombings-aren-t-work-of-single-group.html,treasury department official say today believe recent case arson bomb abortion clinic represent work individual rather organize conspiracy solve case would probably easier single group say john walker assistant secretary treasury enforcement operation treasurys bureau alcohol tobacco firearm lead federal investigation family plan group feminist organization abortion clinic however grow increasingly disturbed government response violence clinic fbi report 30 attack clinic since may 1982 many criticize reagan administration strongly antiabortion harshly condemn violence also criticize administration order allout nationwide investigation isolate people depict isolated people passionately antiabortion resort violence mr walker say incident national organization national conspiracy identify jack killorin spokesman bureau alcohol tobacco firearm say conclusion single organization involve base assumption make arrest 12 30 incident violence investigation add want make sure dont let anyone slide away investigate carefully learn much possible person arrest association may connect dont find anyone determine act alone national conspiracy wed say one need help wed say hey need help webster explain stand director federal bureau investigation william h webster say bureau become intensively involved bombing regard terrorist bombing mr webster say signify attack government disturb mr webster statement say possibility nationwide organization call army god name sometimes used people claim responsibility bombing name use 1982 bombing clinic florida virginia three men convict donald benny anderson wayne matthew moore anderson moore brother hit virginia florida illinois mr killorin say really look like blossom activity different part country arrest since add investigator conclude three men make entire army god responsibility case mr walker also say responsibility solve bombing belong alcohol tobacco firearm bureau give problem top priority authority would provide profile type people arrest case far generally speak say suspect appear fundamentalist religious conviction zealous oppose abortion 30 recent incident three occur 1982 two 1983 24 1984 one far year also 100 report vandalism harassment cause clinic close arrested arrest 12 violent act list government three incident mr anderson moore brother first use name army god convict may 29 1982 bombing womens health center st petersburg fla bread roses clinic clearwater fla june 6 1982 bombing arlingtonfairfax medical center virginia one incident joseph grace convict may 26 1983 fire bomb hillcrest clinic norfolk va describe member army god later say member see name newspaper four incident matthew john goldsby 21yearold construction worker charge bomb three abortion clinic pensacola fla dec 25 1984 bomb one clinic june 25 federal agent also arrest james thomas simmons 21 also cantonment wife kathy mr goldsbys fiancee kaye wiggins three bombing mr simmons say call upon god destroy clinic four incident curtis anton baseda unemployed roofer confess bombing four clinic washington state december 1983 april 1984 tell authority act alone mr baseda sentence 20 year recent bombing occur monday abortion clinic washington dc group identify east coast division army god call washington time claim responsibility demand newspaper print statement express support mr goldsby
Quotation of the Day,https://www.nytimes.com/1985/01/03/nyregion/quotation-of-the-day-190789.html,doubt theyll ever amendment abortion issue doubt theyll ever amendment prayer issue dont think theyre go fool constitution rev billy graham b73
No Headline,https://www.nytimes.com/1985/01/03/nyregion/no-headline-190474.html,thursday january 3 1985 international soviet proposal discuss limit next week development technology create new antimissile defense would spurn instruction give secretary state george p shultz president reagan accord white house official page a1 column 6 apparent soviet cruise missile cross northern norway believe crashed finnish territory friday accord norwegian official a156 effort ease japanese trade curb discuss president reagan prime minister yasushiro nakasone los angeles agree initiate highlevel talk find way open several japanese market american product a145 seizure paraguay chemical use make cocaine lead united state official believe senior member paraguayan government may involve narcotic traffic accord administration official a11 wreckage jetliner find side mountain bolivia 20 hour vanish flight la paz bolivia asuncion paraguay airline official say report scene say none 29 people board eastern airline jet survive a346 national william p clark plan remain interior secretary two three month successor ready take a191 cut costofliving increase social security recipient must part deficitreduction plan accord senate testimony three former top presidential economic adviser a161 effort depose melvin price chairman house arm service committee press accord junior member panel dave mccurdy democrat oklahoma a1934 bombing abortion clinic around country carry isolated individual rather organize conspirator accord treasury department official result say solving case bomb arson much difficult a1712 pensacola fla wife fiancee two men charge christmas bombing three abortion faciliities arrest federal agent charge accessory a1712 american 85 old make fastestgrowing population group new finding underscore concern toll chronic multiple illness poverty widowhood suffer over85 population research also indicate group less frail less likely institutionalized independent previously believe a124 metropolitan sol wachtler appoint governor cuomo become 21st chief judge new york state mr wachtler republican member state court appeal since 1973 democratic governor also name justice fritz w alexander 2d appellate division state supreme court manhattan fill second vacancy state high court become first black serve court interim capacity a13 bernhard hugo goetz agree return new york new hampshire face charge attempt murder subway shoot four teenager mr goetz told official youth try get money a112 page d1
