title,link,text
"Reform Seeps Into India's Views On Caste, Family and Education",https://www.nytimes.com/1979/01/01/archives/reform-seeps-into-indias-views-on-caste-family-and-education-the.html,lotun india three highcaste hindu ambush young untouchable walk along mud lane primitive village late one even beat badly wife dare draw water well assault sort thing happen india time one statistic catalogue repression keep untouchable firmly imprison bottom hindu social hierarchy century night later new kind reaction happen often untouchable get friend together retaliate roar highcaste neighborhood village south bombay set fire number huts fight back change untouchable explain proudly sat string cot sip sweet milky tea chip cup longer go take everything people care inflict upon u incident reflect new grow militancy among untouchables harijan often call part social revolution change many aspect daily life sure change often seem slow awkward bullock cart amble land indian look back three decade independence britain say see sign fundamentally new attitude toward social change retire banker new delhi describe new sense thing change dont live forever old rule besides suggestion erosion caste system aspects modernist hope new india woman enjoy great measure freedom divorce abortion make much easy government move dowry child marriage education penetrate much deeply literacy rate twice independence despite huge population growth since hindu moslem despite sporadic clash live great harmony india show genuinely secular state disprove many fear express time independence moslem choose settle pakistan certainly grip tradition still daily fact live 640 million indian especially village even new social standard sometimes applied sign new resistance old attitude never declare defense minister jagjivan ram prominent untouchable tumultuous convention untouchable northern city chandigarh question today whether live die call fellow untouchable blunt language build upon recent legal success achieve full equality mr ram tell indian gradually come realize way inferior others since god make every human degree tough solidarity would unthinkable decade two ago convention adopt resolution work broad range social reform include land redistribution economic social benefit minority 15 percent population sign division sign hope indian untouchable increase tendency fight back caste hindu dangerous sign social division others find hope might chip away caste system one paralyzing feature indian society american go dark violent day black man finally begin get due say angry young un touchable take part march bombay maybe work india 30 year india law prohibit untouchability practice designate people untouchable birth restrict occupation view unclean deny access temple well residential neighborhood reserve high caste however practice persist rural area law strengthen several timed year recent legislation enact 1976 provide jail sentence discrimination untouchable forbids compel person ground untouchability scavenge sweeping remove carcass flay animal job similar nature pessimist subject india difficult find point law widely ignore optimist reply yes least show country try leader determine make effort end ancient abuse summer state maharashtra decide name one universities br ambedkar framer constitution probably illustrious untouchable indias history high caste protest violently half dozen people kill riots violence tend obscure fact finally 20 year mr ambedkars death someone try name something important effort fail another one would probably succeed long coordinated program break ancient prejudice government prime minister moraji r desai start vigorous program unite state call affirmative action specific quota untouchables government parliament university placement often different admission standard certain school state madhya pradesh 15 percent place reserve untouchable qualify test score 181 possible 450 compare 261 point require general population unite state program often controversial land mark case 1975 supreme court uphold southern state kerala promote untouchable civil servant without require take test coworkers take concept equality person dissimilarly place make equal treatment court declare woman make obey similar standard frequently applied woman whose status government also try hard advance specific admission quota school law aim reverse tradition male superiority ancient hindu precept decreed woman make obey every stage existence daughter father wife husband widow son though good many men woman still feel way woman increasingly break traditional role especially city constitute 12 percent scientist 8 percent doctor regard much less freak use say middleaged lawyer northern state uttar pra desh hung starch white dickey black frock coat male colleague wear used young girl ask enter law id tell need great deal courage say need brain like man woman traditonally active politics country current parliament 38 woman 17 american congress indira gandhi course one woman elect head major government outside area job position indian woman change rapidly abortion demand become legal 1972 increase rate 20 percent year similarly divorce make easy federal law pass two year ago also steeply increase woman discover happy marriage leave great awareness right woman aware right explain ansuya dutt lead divorce lawyer lead marital breakup wife insist great freedom husband fight back although percentage woman read triple since independence many expect husband inlaws exist property word recently divorce new delhi woman rama mehta wellknown sociologist put way indian society go dramatic rapid change affect radically traditional role woman increase number woman receive high education use train establish individual sphere influence something completely new indian society woman longer equipped upbringing education view completely subordinate study mr mehta also related increase divorce decline traditional hindu extend family call india joint family several generation live together certain role traditional respect age authority decline line authority responsibility men woman longer clearly delineate say life expectancy sharply high one reason old extendedfamily live pattern break grows major advance another area sharp increase life expectancy thanks good sanitation medical care indians live 20 year long generation ago put new strain young wageearners joint family see nobody ever expect u live long say rm sethe 74yearold member indian association retire person club form bombay suburb four year ago grayhaired friend nod agreement sit circle brightly decorate game room mr settle continued live son family year first authority remain unchallenged maybe get crowded flat young one begin mutter much pay think sadly maybe youd well bombay indias westernize city recent survey indicate many 30 percent old people longer live child high figure society extend family traditionally bedrock besides increase life expectancy developmental gain probably affect people education priority government since independence 80 percent child primaryschool age class compare 30 percent 30 year ago literacy rate go 16 percent 30 percent number university quadruple period institution virtually every important discipline nurture pride technical competence selfsufficiency
Albany Session Is Due to Stress State Economy,https://www.nytimes.com/1979/01/01/archives/albany-session-is-due-to-stress-state-economy-new-legislature.html,albany dec 31 bitter electionyear battle behind immediate fiscal crisis ahead 202d new york state legislature join governor carey wednesday begin session expect center less flashy imperative rebuild state economy make government less help pay debtridden campaign governor hold 125aperson ball wednesday first inaugural ball albany since 1959 another new york city jan 13 expect renew push public financing state campaign shortly thereafter party many problem plague state people government remain many old partisan battle expect resume republicanled senate democratic governor ally lead assembly economic development continue loom large among legislative concern recent court decision expect focus new attention real property tax law educational financing addition legislature settle fight bar redline geographic discrimination mortgage placement bank must federal law face problem insurer expect easy solve series interview politician legislative aide indicate longstanding emotional fight death penalty public financing abortion certain revive time apparently senate position override veto death penalty governor assembly still lack necessary twothirds majority even new legislature convenes senates republican leadership begin war mr carey appointment assembly continue control democrat retain edge republicans 86 64 loss four seat last election republican continue solid majority senate 35 25 among unusually large number new face rank 26 assembly 10 senate new assembly leadership assembly new management defeat two longtime leader speaker stanley steingut minority leader perry b duryea stanley fink democrat brooklyn appear uncontested quest assembly speaker find replacement fill former post majority leader daniel p walsh state franklinville alan g hevesi queen view lead contender post james l emery republican geneseo new minority leader much legislative agenda determine tussle spend state money fight begin earnest governor carey present budget early february follow matter legislature expect consider economic development effort spur economy governor carey promise another tax cut follow 750 million reduction enact last year republican already odds size shape cut mr carey talk reelection campaign reduce corporate income tax 10 percent 9 percent recently cut capital gain tax senate majority leader warren anderson republican binghamton say recent interview believe personal incometax reducton would beneficial encourage business decisionmakers locate stay new york thus spur economy republican also look faster deep cut sale tax beat fuel addition modest reduction reluctantly accept democrat last year education local aid adjustment expect make new financing plan adopt last year effort state comply court decision order equitable education financing disagreement adjust complicate aid formula state must also work toward permanent solution financing crisis create rochester buffalo several dozen school district court decision bar levy tax constitutional limit circumstance legislature make loan adopt stopgap measure last year permanent solution remain elusive city university face continue problem close budget gap threat aid cutbacks federal government new york city expect turn state additional financial help city also seek state aid pay operate capital cost city university extent get remain see price legislature likely exact city reduction number city representative board high education university govern body must renew form expire june 30 housing state falter mitchelllama program subsidizing middleincome housing remains need change return financial stability plan put forward l year involve rent increase state subsidy politically sticky solution remain elusive election approach election behind mr carey prepare another plan legislatures consideration proposal improve state housing stock also work welfare new fraudprevention costcutting program recent year place legislator make tentative sounding possibility raise welfare grant level currently base 1972 cost living last increased 1974 governor carey say foresee increase basic grant unless federal welfare aid democratic aide assembly suggest might move toward selective increase perhaps rent allowance senate new social service committee chairman replace william smith conservative year propose slash grant level mr smith name deputy majority leader ranking republican aide say long go 72 figure scrooges labor legislature force expiration old law contract face number difficult issue regard public employee state labor contract 200000 worker expire year law permit agency shop temporary extension heart bill allow policeman fireman retire high benefit develop heart trouble tenure bind arbitration provision police fireman local government outside new york city battle reform state pension system resume current system expire commission study reform system schedule make report gamble much wrangling legislature last year give first approval three version constitutional amendment would permit casino gamble new york state year legislature must decide proposal put voter different amendment provide vary mixture state privately run casino
Letters,https://www.nytimes.com/1979/01/01/archives/letters-on-abandoning-democratic-taiwan-of-westway-ecology-and.html,editor graduate student recently return 14 month study taiwan excite united state decision recognize peking time student china opportunity study yet surprise omission discussion portentous consequence taiwan analysis press president chiang chingkuos decision cancel dec 22 provincial national government election order avoid unrest election would unique history republic china promising increase liberalization political diversity government much dominate rule kuomintang one familiar unusual background many year nonparty candidate difficult see chiangs decision take advantage unrelated issue spare government welldeserved challenge issue human right freedom press kuomintang kmt long suppress political opposition cite need unity fight communist bandit essential propaganda change little since 1949 continue promise swift recovery mainland result taiwan press limit internationally report evidence communist impend downfall internally give extravagant praise kmt taiwan economically stable prosperous good position begin rectify untenable international situation current government public discussion question warrant life prison term rapid industrialization also bring problem social disruption uneven distribution wealth yet unions strike remain illegal welfare system candidate chen kuying former national taiwan university professor fire protesting government policy tiauyutai incident 1971 huang tienfu chen wanchen former reporter taiwan time widely read daily paper kmt purchase editor recently condition reporter fire popular writer wang tuo yang chingchu whose story current social issue condition worker taiwan former book suppress many others commit liberalizing government within campaign literature public statement show committed democratic process orderly nonviolent political change hardly communist dupe conspirator intimate late grossly distort report release international chung yang jih pao taiwan official newspaper candidate resoundingly last november election despite widespread evidence kmt harassment vote fraud number independent candidate run 1978 increase tenfold think fair say kmt would face serious political challenge since 1950s opposition put troop extremely ironic cry u abandon democratic taiwan favor communist china coincide taiwanese surely see recent example kuomintang thinly veil maneuver maintain dictatorial control westway ecology careys shuffle editor wonder governor carey furious epa regional administrator eckardt beck keep raise question westway give mr careys prior statement westway plan ecological disaster mr beck probably make governor see ghost besides mr beck undermine main contribution carey administration shuffle dance tune old disco group big money shuffle involve convolute movement high official end position opposite hold gained office governor successfully teach shuffle mayor koch transportation secretary brock adam lowerechelon public servant refuse practice shuffle gall governor publicly call mr beck lunkhead apparently try get remove office well mr beck may step governor certainly line law democratic principle lunkhead well new york always elect lunkhead high office let get editor opponent westway either imbued selfinterest live past u department transportation estimate 30 million vehicle roads 10 year people travel car bus good distribute truck vehicle increasingly become powered lesspolluting fuel must accommodate hold back build longrange trafficfacilitating project like westway hold back clock disservice region vast majority resident good governor carey push westway let get insanity charade editor shock officer torsney case thinly veil racial explanation [ editorial dec22 ] mislead incorrect prosecute numerous case defendant victim color result tragically identical jury verdict critically influence solely determine psychiatric testimony insanity defense assert real insanity lie allow charade continue gross unreliability medical projection evaluation insanity danger community amply document yet deference medical mumbo jumbo continue apace name science barely masquerade expedience would result atypical unfortunately senior trial attorney bronx homicide bureau bronx dec 22 1978 choose chief judge editor comment new nonpolitical method select chief judge new york court appeal [ editorial dec 26 ] lament absence list give governor judicial nomination commission candidate measure cardozo fuld breitel exemplars judicial excellence nominate elect old purely political system peking relation u editor substantial opposition u rapprochement mainland china surprise view new relationship overwhelm advantage u continue maintain trade relationship taipei likely permit flow military supply taiwan since island serf buffer zone strategic part world defend mainland american interest region u fleet formosa strait deploy elsewhere possibly indian ocean soviet influence expand besides unofficial link taiwan persist economic tie peking represent brandnew ball game vast untapped market enormous potential make available west oil potential mainland help reduce western dependence opec nation oil peking mexico next decade keep economy afloat military significance new relationship must overlook help balance western influence eastern perimeter globe tie temper soviet thrust far pacific region japan great ally far east feel far less stress ussr member congress opposed new relationship people republic china must accept reality change situation realpolitik inexorably destroy slender fabric idealism perhaps unfortu nately superfluous presidential action alaska editor editorial concern protection alaska land state premise similar bill die senate alaska senator gravel refuse let reach floor impasse pose danger destructive land rush special interim protection best national land provide 1971 law lapse dec 18 convenient favor president carter land withdrawal postulate deadline land rush could begin fact land rush possible federal law place president carter act land president withdraw indeed protect since 1972 section 17d2 alaska native claim settlement act section indeed expire dec 18 date land revert equal protection previous clause act section 17d1 president action superfluous addition feel overstep intent law rely upon make withdrawal antiquity act 1906 intended protect historic landmarks historic prehistoric structure object historic scientific interest withdraw land confine small area compatible proper care management object protect natural wonder alaska indeed protect preserved emergency suggest timess editorial simply exist president action inappropriate mike gravel u senator alaska washington dec 22 1978 era doubt fear editor womens branch union orthodox jewish congregation america take issue eleanor schwartzs letter dec 20 castigates rabbi sol roth express concern despite guarantee first amendment equal right amendment may interfere hamper religious procedure practice orthodox community orthodoxy countenance coeducational advance school torah study approve woman serve rabbinate officiate cantor mixed seat religious service guarantee era practice may challenge court violation amendment also deeply troubled draft reinstate era woman would draft armed force orthodox young girl would thus exposed life style antithetical religious moral conviction abandon orthodox practice tradition possibility conjure fear apprehension woman loyal commit historic traditional judaism matter deep concern presently least three federal law design protect woman right employment equal pay act 1963 executive order 1246 title vii civil right act 1964 give supreme court opportunity carry equal right amendment limit absurdity law regard apprehension criminal death penalty amendment like era law matter long hand people court become sole interpreter still seek foist era upon american populace fail succeed seven year originally allow passage large individual make holy crusade gay right responsible make taxpaid abortion national disgrace accuse express legitimate doubt fear era doubts fear share million american bigoted unjust deborah turk national president womens branch union orthodox jewish congregation america new york dec 23 1978
Book Censorship Increasing in Schools,https://www.nytimes.com/1979/01/02/archives/book-censorship-increasing-in-schools-teachers-dispute-board-no.html,anaheim calif jan 1 ap school open year nancy mitchell pack away dozen book accumulate year supplemental reading literature student paperback use 10thgrade 11thgrade course nearly 10 year suddenly ban list 270 book deem appropriate english class anaheim unified school district anaheim one grow number community ban book classroom incident remove censor book occur united state past school year time least 25 year accord judith f krug director american library association office intellectual freedom among book involve 300 report incident censorship american heritage dictionary many objectionable word jd salinger catcher rye richard wright black boy work richard brautigan include wellknown trout fishing america teacher dispute board community ban stems parental complaint school board anaheim grow teacherdesigned program return basic grammar teacher say merely provide example appropriate book create restricted list limitation impose later board contend try delete controversial book list say dave barnes former chairman district english department overtly would obvious would draw lot criticism go back door make look legitimate mr mitchell say teacher participate revision curriculum realize book new list would available supplemental reading james bonnell president anaheim board education say teacher apparently misunderstand need book effort restrict come content basic grammar class say teach grammar properly need book time jo ann barnett board member believe majority board specifically mean limit read material note two member also sit board openly try ban 15 book district 1971 effort drop community pressure around country book ban contain obscene language reference drug premarital sex case author come fire sometimes homosexual sometimes communists anaheim little broad common say dorothy massie national education association uncommon school board bow community pressure take book library make modification program tie belief student learn read write say people say put new material school black experience book kurt vonnegut example also point decline test score say one cause norma gabler longview tex recognize nationally one chief advocate book ban criticize considers move away wholesome book assign school reading whole philosophy education change say aim longer teach fact skill knowledge aim change think value child advocacy new idea example kind protest raise mr gabler occur last summer south textbook critic challenge book portray woman career outside home attitude woman country home protrayed accurately show mrs gabler believe school experience change teach technique new idea present also advocated aim change social value child time youre go step people toe say teacher readily concede subject matter change sure deal pretty adult matter school say anaheim mrs mitchell 51yearold mother five cant remember anyone high school class abortion difficult decide thing use classroom say mr barnes leave anaheim teach job saw board repeat suppression teacher right deal premarital sex handle glorify thats part problem teacher many parent board education member consider problem matter youre go fill time say mrs gabler parent spend money education ever less show whenever choose material offensive language academic value think parent right complain
"Death Rate Falls To 9.6a 1,000, A Record in City",https://www.nytimes.com/1979/01/02/archives/death-rate-falls-to-96-a-1000-a-record-in-city-shift-in-population.html,new york citys death rate fell 96 death per 1000 population 1978 record low city health department report yesterday number death 72800 low city 50 year old person seem move city young person seem move dr reinaldo ferrer health commissioner remark explain part decline add medical advance well delivery health service also responsible decrease death rate time resource strain fiscal crisis department report citys birth rate resume decline oneyear increase 14 birth per 1000 population 145 1977 average 202 1960s last year 106700 birth represent numerical low since depression year 1930s birth teenager rise births teenager 141 percent total 15048 rate slightly 14 percent 1977 abortion increase 86676 1977 90600 rise 45 percent 75011 death 1977 revise death rate 99 per 1000 population compare 77538 rate 102 1976 76312 10 1975 88161 112 1970 death rate high 15 annual average 1910 1919 eighteen woman die childbirth 1978 rate 18 per 10000 live birth 24 death rate 22 1977 1920s citys maternal mortality rate average 523 advance prenatal care obstetric care care newborn key dr melvin schwartz assistant commissioner biostatistics say without role overseer monitor health department play advance could translate quickly favorable maternal infant mortality rate see heart disease remain lead cause death 3964 per 100000 population compare average 476 1960s total death 10 leading cause heart 30187 malignant neoplasm cancer 16238 cerebrovascular disease 4085 influenza pneumonia 3096 cirrhosis liver 2072 accident 1565 diabetes mellitus 1538 homicide 1526 perinatal mortality 970 suicide 780
STUDENTS ARE ASKED VIEWS ON ABORTION; Study of Admission Policies Finds 40% of U.S. Medical Schools Put Query to Applicants,https://www.nytimes.com/1979/01/04/archives/students-are-asked-views-on-abortion-study-of-admission-policies.html,washington jan 3 ap forty percent nation medical school question prospective student view abortion survey sponsor department health education welfare find one school acknowledge view could factor admission process also 1 percent nation nursing school say inquired applicant view abortion survey order legislation sponsor senator richard schweiker republican pennsylvania critic abortion 1977 charge student opposed abortion discriminate medical school 1000 answer question nearly 1000 nation 1371 nurse medical school respond survey six say applicant view abortion effect admission four nursing school apparently attach religious hospital policy oppose abortion one medical school report quality applicant view weigh interviewer could affect admission osteopathic school say theoretically might adverse effect student rigidly oppose abortion sterilization 26page report prepare system science inc bethesda md caution survey conduct quickly effort make verify school report result show much discrimination exist tip iceberg mr schweiker say think report show tip iceberg say would press legislation bar medical nursing school discriminate student view abortion six school say applicant view effect admission report say appear nature discrimination generally rejection proabortion applicant nurse school rejection antiabortion applicant medical osteopathic school school name four 126 medical school united state respond survey 40 percent say questioned prospective student abortion examine applicant grasp topical issue ability express idea logically school report interested ability relate formulate express opinion rather opinion report say topic treat way include euthanasia socialized medicine physician fee add rule question twenty medical school say admission policy abortion half prohibit reject student personal view half rule ask student four nursing school say view favor abortion could affect admission decision eight school say policy prohibit abortion one nursing school say would reject woman abortion pregnancy outside marriage report also say one hospital clearly discriminate doctor oppose abortion compete residency obstetricsgynecology
"Assemblyman Walsh, an Upstater, Is Named Majority Leader by Fink",https://www.nytimes.com/1979/01/05/archives/assemblyman-walsh-an-upstater-is-named-majority-leader-by-fink-new.html,albany jan 9 assemblyman daniel b walsh franklinville appoint majority leader new york state assembly today move legislator saw effort broaden appeal democratic party upstate appointment make new speaker assembly stanley fink brooklyn place upstate democrat key assembly policymaking role first time many year mr fink assume new office yesterday also announce change chairmanship position several pivotal assembly committee contrary early report assemblyman leonard p stavisky would remove chairman education committee queen legislator reappointed post mr fink aide speaker acknowledge mr stavisky reappointed despite expression dissatisfaction performance committee member new banking committee chairman expect change mane removal assemblyman george w miller banking committee chairman post go assemblyman herman farrell like mr miller manhattan mr fink name mr miller majority whip say change nothing report mr miller wife owe 193000 housing rehabilitation loan harlem another change melvin h miller brooklyn replace richard n gottfried manhattan chairman powerful code committee mr gottfried give post assistant majority leader job mr walsh hold last year news conference tonight mr fink say geography factor determing factor selection mr walsh end absurd argument mr walsh western part state say appointment would put nail coffin absurd argument state geographic division politically upstate republican downstate democratic republican majority state senate also announce new committee chairman today include appointment richard e schermerhorn con servative cornwallonhudson chairman social service committee interview 43yearold mr walsh say intend extension speaker new job involve help shape democratic policy lead fight passage democraticsponsored bill assembly like cub scout leader onthefloor aspect job mr walsh say largely technical lining vote manage debate floor say involve act much like cub scout leader try keep everybody happy solve problem new majority leader acknowledge difference mr fink majority assembly democrats two major emotional issue abortion death penalty mr walsh oppose medicaid financing abortion support death penalty say expect maintain position future vote thing beyond political boundary ideological difference say mr walsh describe yesterday associate legislature amiable hardworking assemblyman make enemy six year office associates speculate mr fink choose majority leader quiet easygoing manner would outshine new speaker dont want 1 mr walsh tell theory today say make choice 2 dont want someone 1 new majority leader represent large sparsely populated district include cattaraugus county part chautauqua erie county mr walsh profession teacher coach basketball taught social study enter politics mr walsh serve cattaraugus county legislature elect traditionally republican seat assembly 1972 mr walsh live restore 150yearold house franklinville wife former nancy cashimere two daughter courtney 19 meghan 9 familys irish setter brigid
Liberal Group Criticizes President and Congress,https://www.nytimes.com/1979/01/05/archives/liberal-group-criticizes-president-and-congress.html,washington jan 4 ap liberal american democratic action give fail grade today president carter congress one bad session congress recent history leon shull national director lobby group say 95th congress bad woman minority middle class national interest president congress overall must receive fail grade say annual evaluation group give five representative perfect score adopt position ada 20 issue representative sidney r yates democrat illinois robert f drinan democrat massachusetts elizabeth iioltzman shirley chisholm democrat brooklyn theodore weiss democrat manhattan receiving zero rating house representative thad cochran republican mississippi dan daniel democrat virginia louis frey jr republican florida eldon rudd republican arizona vote consider included issue job energy tax reform abortion military spending water project aid foreign regime consider repressive lobby
"John Paul's Winning Ways; Public Seems Pleased by Liveliness of New Pope, But His Impact on the Large Issues Is Still Unclear; News Analysis",https://www.nytimes.com/1979/01/06/archives/john-pauls-winning-ways-public-seems-pleased-by-liveliness-of-new.html,rome jan 5 outwardly john paul h first nonitalian pope 455 year revolutionize papacy three month since election become highly visible pope modern history sallying forth remoteness tne vatican every day charm crowds schoolchildren old people nuns soccer player impact roman catholic hierarchy theological doctrine global politicaand religious problem face church difficult define go way placate traditionalist church take conservative position statement statement issue celibacy priests abortion unbreakable nature marriage need priest nuns wear clerical habit time name virgin mary invoice first address day election demonstrate theological conservatism twice invoke virgin mary liberal catholic theologian lately seek deemphasize mary significance deference protestant belief receive defiant traditionalist french prelate archbishop marcel lefebvre hint officially confirm two may reach agreement reconciliation church would lift twoyearold suspension rebel exchange promise moderation vatican specialist believe new pope adopt strategy preempt opposition conservative force gain great leeway later social political issue share view bow progressive dissent yet pope also go way receive one leader progressive dissent msgr sergio mendez arceo archbishop cuernavaca mexico pope soon find middle confrontation conservatives progressive puebla mexico attends conference latin american bishop conservative prelate region want revise progressive policy statement adopt last month call church side poor persecute dictatorial regime pope john paul less determined assert personal leadership could stay confrontation decline go meet early pontificate course predecessor john paul chose policy communist clear vital issue vatican relation communist government eastern europe pope make major moye yet polish come holy see straight post secondranking figure embattle polish church every gesture watch carefully impact might eastern europe utterance make clear regard polish church strong nationalist tradition militancy discipline model follow elsewhere popes decision move around seek public limelight stem accord vatican specialist conviction bit charismatic leadership restore catholicism youthfulness joyfulness church lose previous papacy play different crowd skill former actor kiss baby accept skis gift visit community sport club receive national soccer team spain take unprecedented step answer reporter question mob thousand nun give audience several thousand rome 18000 nun mob emotional scene cheer shove press forward touch calm return told think sister serious instead make lot noise energetic seem want destroy pope least cassock almost every sunday leave vatican visit church catholic gathering place rome predecessor make one trip year never sortie cause monumental traffic jam last hour spread route virtually entire city italian especially roman delighted public performance new pope first nonitalian century keen conquer heart catholic ofl rome onthespot constituency studio audience vatican prelate term jokingly handline vatican bureaucracy john paul ii toughminded handle curia vatican administration cardinal direct curia appoint period five year term end automatically advent pope john paul declare immediately election want member serve term john paul ii wait several week confirm jean cardinal villot secretary state secondranking prelate church post even initial period restrictive phrase report included letter cardinal curia unlike one cardinal villot make public official draw conclusion pope determine exert strong personal leadership major issue face church due time surround new mostly young men carry policy pope john paul ii board italian army helicopter return vatican atter trip make northern italy last october
Pope Draws Wide Political Fire On Abortion and Divorce Views,https://www.nytimes.com/1979/01/06/archives/pope-draws-wide-political-fire-on-abortion-and-divorce-views-fear.html,rome jan 5 pope john paul ii make focal point political controversy italy major party result statement abortion divorce socialist member parliament loris fortuna accuse pope pole open intrustion internal italian affair addition lunittl com munist party paper avanti socialist party paper criticize pope week place opposition law leader radical party marco pannella urge prime minister giulio andreotti defer sign new concordat italy vatican even though agreement term reach nearly 10 year negotiation republican party say might call national referendum show people approve law pass last may make abortion legal italy fear lose referendum fear lose referendum originally prompt govern christian democrat strong tie church accept law long negotiation communist party christian demo crats need support party minority government law compromise strong christian democrat want weak party want permit statesubsidized abor tion demand first 90 day pregnancy woman 18 say childbirth would endanger physical mental health medical cer tificate require 90 day woman 18 must approval parent guardian popes late statement sub ject come new year eve address declare church right also obligation defend principle absolute mutual fidelity death marriage respect new life moment concep tion evidence benefit prepare text say could concede principle divorce principle abortion serve wellbeing man make life worthy serve creation well society delivery pope speak program facilitate betrayal marital faith destruction life conceive womb avoid word divorce abortion day earlier pope condemn abortion law speech doctor permit law many doctor register conscientous objector avoid perform abortion medical profession generally go along law abortion perform state hospital rate proabortion organization call satisfactory politician commentator party christian democrat take issue pope much speaking abortion divorce say church obligation oppose two argue since legal church infringe independence state obstruct law
